tweet_id,author_id,tweet,lang,tweet_time,like_count,follower_count,following_count,tweet_count,retweet_count,quote_count,reply_count,call_berlin_time,annotate_sent,annotate_person,lowercase,tokenized
1427207115618324482,394762017,"#USDCHF See #CHF Miles lower as written and Posted

Easy #trade actually #usd #Switzerland #forex #fx #money #mondaythoughts",en,2021-08-16 09:54:27+00:00,4,1405,3174,34056,2,0,0,2022-05-07 11:20:23,0.0,T,"#usdchf see #chf miles lower as written and posted

easy #trade actually #usd #switzerland #forex #fx #money #mondaythoughts",usdchf see chf miles lower as written and posted easy trade actually usd switzerland forex fx money monday thoughts
1402921899953475590,268766186,"10: Switzerland
- The official team of the Forex traders in the comments",en,2021-06-10 09:33:40+00:00,3,322,465,1136,0,0,1,2022-05-07 11:20:23,0.0,P,"10: switzerland
- the official team of the forex traders in the comments",<number> : switzerland - the official team of the forex traders in the comments
1392472185994944513,953615365032079361,"Jetzt lesen: Klare Position von Peter Huber, Head Public &amp; Economic Affairs bei Novartis Schweiz, zum #CO2Gesetz.

""Klimaschutz ist eine lohnende Investition, schafft Arbeitsplätze und bringt die Schweiz und ihre Wirtschaft vorwärts. Deshalb ein klares Ja!""

#CO2GesetzJa",de,2021-05-12 13:30:14+00:00,5,1680,936,370,1,0,0,2022-05-07 11:20:23,1.0,P,"jetzt lesen: klare position von peter huber, head public &amp; economic affairs bei novartis schweiz, zum #co2gesetz.

""klimaschutz ist eine lohnende investition, schafft arbeitsplätze und bringt die schweiz und ihre wirtschaft vorwärts. deshalb ein klares ja!""

#co2gesetzja","jetzt lesen: klare position von peter huber, head public &amp; economic affairs bei novartis schweiz, zum co2gesetz. ""klimaschutz ist eine lohnende investition, schafft arbeitsplätze und bringt die schweiz und ihre wirtschaft vorwärts. deshalb ein klares ja!"" co2gesetzja"
1512911223549231106,140406248,"I'm curiously fascinated by the ""zillionaire economy"". There are jobs, even careers that exist purely because of people with spectacular oligarchic wealth. For instance: the specialists who maintain Swiss tourbillon watch movements.",en,2022-04-09 21:51:58+00:00,5,1133,1812,66310,0,0,0,2022-05-07 11:20:23,0.0,E,"i'm curiously fascinated by the ""zillionaire economy"". there are jobs, even careers that exist purely because of people with spectacular oligarchic wealth. for instance: the specialists who maintain swiss tourbillon watch movements.","i'm curiously fascinated by the ""zillionaire economy"". there are jobs, even careers that exist purely because of people with spectacular oligarchic wealth. for instance: the specialists who maintain swiss tourbillon watch movements."
1515956008513847297,2512929031,"@enussbi @pkuehni @grunliberale Trotzdem hat sich die #Schweiz schneller und besser aus der #Covid-Krise erholt als die #EU.
Auch bezüglich #Verschuldung und #Inflation, und vielem mehr.
Die Nadelstiche sind ein Klacks dagegen. 
#Real ist es offensichtlich kein Nachteil, nicht zu eng an EU gebunden zu sein...",de,2022-04-18 07:30:52+00:00,3,2135,4998,7852,1,0,3,2022-05-07 11:20:23,0.0,P,"@enussbi @pkuehni @grunliberale trotzdem hat sich die #schweiz schneller und besser aus der #covid-krise erholt als die #eu.
auch bezüglich #verschuldung und #inflation, und vielem mehr.
die nadelstiche sind ein klacks dagegen. 
#real ist es offensichtlich kein nachteil, nicht zu eng an eu gebunden zu sein...","<user> <user> <user> trotzdem hat sich die schweiz schneller und besser aus der covid krise erholt als die eu. auch bezüglich ver schul dung und inflation, und vielem mehr. die nadelstiche sind ein klacks dagegen. real ist es offensichtlich kein nachteil, nicht zu eng an eu gebunden zu sein..."
1446515816065736704,1397754566213472259,"@Banbuds Healthcare costs in Switzerland are 11.4% of GDP (2010), comparable to Germany and France (11.6%) and other European countries, but significantly less than in the USA (17.6%). By 2015 the cost had risen to 11.7% of GDP -the second highest in Europe. (Album name)",en,2021-10-08 16:40:20+00:00,6,732,113,1361,0,0,0,2022-05-07 11:20:23,0.0,T,"@banbuds healthcare costs in switzerland are 11.4% of gdp (2010), comparable to germany and france (11.6%) and other european countries, but significantly less than in the usa (17.6%). by 2015 the cost had risen to 11.7% of gdp -the second highest in europe. (album name)","<user> healthcare costs in switzerland are <percent> of gdp ( <number> ), comparable to germany and france ( <percent> ) and other european countries, but significantly less than in the usa ( <percent> ). by <number> the cost had risen to <percent> of gdp -the second highest in europe. (album name)"
1426834204373962754,2908463885,"@benedictrogers @TomTugendhat @Telegraph The US alone has spent $2,200 BILLION in Afghanistan over a 20 yr period.  The GDP of Afghanistan was $7bn in 2001 &amp; $20bn in 2019.  

Where has all that money gone!  It is far too vast an amount to be absorbed by the Afghan economy. 

Whose Swiss bank a/c has it ended up in?",en,2021-08-15 09:12:38+00:00,20,181,324,17296,9,1,2,2022-05-07 11:20:23,0.0,T,"@benedictrogers @tomtugendhat @telegraph the us alone has spent $2,200 billion in afghanistan over a 20 yr period.  the gdp of afghanistan was $7bn in 2001 &amp; $20bn in 2019.  

where has all that money gone!  it is far too vast an amount to be absorbed by the afghan economy. 

whose swiss bank a/c has it ended up in?",<user> <user> <user> the us alone has spent <money> billion in afghanistan over a <number> yr period. the gdp of afghanistan was <money> in <number> &amp; <money> in <number> . where has all that money gone! it is far too vast an amount to be absorbed by the afghan economy. whose swiss bank a/c has it ended up in?
1428424008182214665,3222282726,"@SkeleCap That's true, which is why I always ask market cap / gdp people how they reconcile Switzerland, home to so many multinationals, which are valued at something like 250% of GDP and have been north of 200% for close to decades, i think",en,2021-08-19 18:29:57+00:00,6,22691,1754,64086,0,0,2,2022-05-07 11:20:23,1.0,T,"@skelecap that's true, which is why i always ask market cap / gdp people how they reconcile switzerland, home to so many multinationals, which are valued at something like 250% of gdp and have been north of 200% for close to decades, i think","<user> that's true, which is why i always ask market cap / gdp people how they reconcile switzerland, home to so many multinationals, which are valued at something like <percent> of gdp and have been north of <percent> for close to decades, i think"
1407012919146074120,119390045,"Switzerland-based FINMA-licensed cryptocurrency bank SEBA announced its partnership with Corda-based Digital Asset Shared Ledger (DASL). DASL, the liquidity network for digital assets, will work with SEBA to allow institutional clients to issue and invest in Digital Securities.",en,2021-06-21 16:29:55+00:00,15,2930,5001,41397,6,1,3,2022-05-07 11:20:23,0.0,T,"switzerland-based finma-licensed cryptocurrency bank seba announced its partnership with corda-based digital asset shared ledger (dasl). dasl, the liquidity network for digital assets, will work with seba to allow institutional clients to issue and invest in digital securities.","switzerland-based finma-licensed cryptocurrency bank seba announced its partnership with corda-based digital asset shared ledger (dasl). dasl, the liquidity network for digital assets, will work with seba to allow institutional clients to issue and invest in digital securities."
1482384091794358276,1075966500014571520,"Work hard, travel, learn, invest or save at Switzerland and build a legacy in your country.🤔",en,2022-01-15 16:08:03+00:00,44,7063,911,63437,13,0,3,2022-05-07 11:20:23,1.0,E,"work hard, travel, learn, invest or save at switzerland and build a legacy in your country.🤔","work hard, travel, learn, invest or save at switzerland and build a legacy in your country.🤔"
1426570208945184768,1353021254605938688,"@Sunder75265090 @rajjha48 @one_by_two 4th largest forex reserve, behind china, japan and switzerland. 5th largest in economy, 3rd in ppp model. Our population is so high that govt earning is not enough to do any more. But we would not pay more tax, neither let govt to privatize public sector to raise fund.",en,2021-08-14 15:43:36+00:00,5,162,1129,370,0,0,1,2022-05-07 11:20:23,-1.0,T,"@sunder75265090 @rajjha48 @one_by_two 4th largest forex reserve, behind china, japan and switzerland. 5th largest in economy, 3rd in ppp model. our population is so high that govt earning is not enough to do any more. but we would not pay more tax, neither let govt to privatize public sector to raise fund.","<user> <user> <user> 4th largest forex reserve, behind china, japan and switzerland. 5th largest in economy, 3rd in ppp model. our population is so high that govt earning is not enough to do any more. but we would not pay more tax, neither let govt to privatize public sector to raise fund."
1488046010052063233,460288171,"SWISS PREMARKET:

$SMI +1,22%
$SMIM +1,29%

$ABB +1,6%
$CSGN +1,5%
$PGHN +2,8% (broker call)
$UBSG +1,6%

$AMS +1,7%
$BSLN +1,8%
$BION +1,8%
$BUCN +2,3% (broker call)
$IDIA +1,8%
$IFCN +1,8%
$SQN +2%
$UHR +1,8%

Not one single stock down this morning. Rebound seen.",en,2022-01-31 07:06:30+00:00,3,5123,297,21107,0,0,0,2022-05-07 11:20:23,0.0,E,"swiss premarket:

$smi +1,22%
$smim +1,29%

$abb +1,6%
$csgn +1,5%
$pghn +2,8% (broker call)
$ubsg +1,6%

$ams +1,7%
$bsln +1,8%
$bion +1,8%
$bucn +2,3% (broker call)
$idia +1,8%
$ifcn +1,8%
$sqn +2%
$uhr +1,8%

not one single stock down this morning. rebound seen.",swiss premarket: $smi + <percent> $smim + <percent> $abb + <percent> $csgn + <percent> $pghn + <percent> (broker call) $ubsg + <percent> $ams + <percent> $bsln + <percent> $bion + <percent> $bucn + <percent> (broker call) $idia + <percent> $ifcn + <percent> $sqn + <percent> $uhr + <percent> not one single stock down this morning. rebound seen.
1429101570684162055,1410073346151116800,"@JohnnyInCrypto I invest in tokens like $BLL

Utility: ✅
Safety: ✅
DeFi: ✅
NFTs: ✅
Swiss Made: ✅
Real Use-Case: ✅
Sufficient Liquidity: ✅ 
Potential 1000x: ✅",en,2021-08-21 15:22:20+00:00,3,232,367,557,2,0,0,2022-05-07 11:20:23,1.0,T,"@johnnyincrypto i invest in tokens like $bll

utility: ✅
safety: ✅
defi: ✅
nfts: ✅
swiss made: ✅
real use-case: ✅
sufficient liquidity: ✅ 
potential 1000x: ✅",<user> i invest in tokens like $bll utility: ✅ safety: ✅ defi: ✅ nfts: ✅ swiss made: ✅ real use-case: ✅ sufficient liquidity: ✅ potential 1000x: ✅
1472717658378416131,123992293,"@YolManzarasi @steve_hanke @FUATUGUR Switzerland’s currency is CHF, not Euro! and inflation rate is not 59%, it is estimated less than 1% for 2021.",en,2021-12-19 23:57:06+00:00,3,1445,1319,5839,0,0,0,2022-05-07 11:20:23,0.0,E,"@yolmanzarasi @steve_hanke @fuatugur switzerland’s currency is chf, not euro! and inflation rate is not 59%, it is estimated less than 1% for 2021.","<user> <user> <user> switzerland’s currency is chf, not euro! and inflation rate is not <percent> , it is estimated less than <percent> for <number> ."
1507280260034969603,555370896,"IMF 2022 GDP forecasts for the largest economies in Europe excl. Russia:

Spain +5.8%
United Kingdom +4.7% ⬅️
Poland +4.6%
Italy +3.8%
Germany +3.8%
France +3.5%
Sweden +3.4%
Netherlands +3.3%
Belgium +3.1%
Switzerland +3.0%

Of the largest economies, Spain's shrank more in 2020.",en,2022-03-25 08:56:32+00:00,20,65577,5168,380048,5,2,1,2022-05-07 11:20:23,0.0,E,"imf 2022 gdp forecasts for the largest economies in europe excl. russia:

spain +5.8%
united kingdom +4.7% ⬅️
poland +4.6%
italy +3.8%
germany +3.8%
france +3.5%
sweden +3.4%
netherlands +3.3%
belgium +3.1%
switzerland +3.0%

of the largest economies, spain's shrank more in 2020.","imf <number> gdp forecasts for the largest economies in europe excl. russia: spain + <percent> united kingdom + <percent> ⬅️ poland + <percent> italy + <percent> germany + <percent> france + <percent> sweden + <percent> netherlands + <percent> belgium + <percent> switzerland + <percent> of the largest economies, spain's shrank more in <number> ."
1412973503389659139,223180469,@Chetank55269352 @Dr_manmohan_1 😀😀😀😀Sher... Gazab Beijjati hai. Abhi covid-2 me sahab gayab the. Jab sab control hua tab muh khulna v chalu hua.Sayad itne niche chale gaye k GDP minus me chala gya. Haan unchai pe gya hai 286% Indian currency increased in Swiss bank and which is highest in 13 years.,en,2021-07-08 03:15:09+00:00,4,2,104,64,0,0,0,2022-05-07 11:20:23,0.0,T,@chetank55269352 @dr_manmohan_1 😀😀😀😀sher... gazab beijjati hai. abhi covid-2 me sahab gayab the. jab sab control hua tab muh khulna v chalu hua.sayad itne niche chale gaye k gdp minus me chala gya. haan unchai pe gya hai 286% indian currency increased in swiss bank and which is highest in 13 years.,<user> <user> 😀😀😀😀sher... gazab beijjati hai. abhi covid- <number> me sahab gayab the. jab sab control hua tab muh khulna v chalu hua.sayad itne niche chale gaye k gdp minus me chala gya. haan unchai pe gya hai <percent> indian currency increased in swiss bank and which is highest in <number> years.
1500579538727837698,967383266,"@Voic6Indigenous @Captaincoby00 That's what I'm thinking. At Loblaws yesterday, 6 thin slices of domestic Swiss cheese went from $6.50 (already expensive) to $7.50. That's not inflation, that gouging pure and simple.",en,2022-03-06 21:10:16+00:00,11,2886,1830,53594,0,0,1,2022-05-07 11:20:23,-1.0,E,"@voic6indigenous @captaincoby00 that's what i'm thinking. at loblaws yesterday, 6 thin slices of domestic swiss cheese went from $6.50 (already expensive) to $7.50. that's not inflation, that gouging pure and simple.","<user> <user> that's what i'm thinking. at loblaws yesterday, <number> thin slices of domestic swiss cheese went from <money> (already expensive) to <money> . that's not inflation, that gouging pure and simple."
1497844855900622851,1466402447165820929,"What are negative interest rates?

Negative interest rates are when an interest rate falls below 0%.

But why do Swiss banks charge us for holding our money?",en,2022-02-27 08:03:36+00:00,6,1858,154,9961,3,0,1,2022-05-07 11:20:23,0.0,E,"what are negative interest rates?

negative interest rates are when an interest rate falls below 0%.

but why do swiss banks charge us for holding our money?",what are negative interest rates? negative interest rates are when an interest rate falls below <percent> . but why do swiss banks charge us for holding our money?
1405754980800233486,1071687439087882240,@Pun_Starr 5 trillion economy will be achieved soon - by the Swiss banks.,en,2021-06-18 05:11:19+00:00,25,5311,124,23173,1,0,0,2022-05-07 11:20:23,1.0,T,@pun_starr 5 trillion economy will be achieved soon - by the swiss banks.,<user> <number> trillion economy will be achieved soon - by the swiss banks.
1508301984599879683,1462621775003635714,"@SteveSaretsky Japan &amp; Switzerland the only countries where inflation is still within normal historical ranges unlike anywhere else. Both are: strong export economies, high foreign reserves, high savings rates, so they can justify those low yields. Canada has none of those characteristics",en,2022-03-28 04:36:30+00:00,7,12,203,1278,0,0,1,2022-05-07 11:20:23,1.0,E,"@stevesaretsky japan &amp; switzerland the only countries where inflation is still within normal historical ranges unlike anywhere else. both are: strong export economies, high foreign reserves, high savings rates, so they can justify those low yields. canada has none of those characteristics","<user> japan &amp; switzerland the only countries where inflation is still within normal historical ranges unlike anywhere else. both are: strong export economies, high foreign reserves, high savings rates, so they can justify those low yields. canada has none of those characteristics"
1448200087776030723,525174176,@OfficialJaskoYT You 2 need to invest in. Swiss Army Knife each. They come in very handy for that kinda thing,en,2021-10-13 08:13:01+00:00,5,25,438,2519,0,0,0,2022-05-07 11:20:23,1.0,T,@officialjaskoyt you 2 need to invest in. swiss army knife each. they come in very handy for that kinda thing,<user> you <number> need to invest in. swiss army knife each. they come in very handy for that kinda thing
1427020845608841221,1030541912116211712,"More fiscal and monetary restraint by the Swiss, yet still flawed. Government debt is ~45% of Swiss GDP vs 100% across Europe, nearly 140% in the US and 250% in Japan. Swiss interest rates are negative. The Swiss central bank owns nearly $170 billion of US stocks. 2/",en,2021-08-15 21:34:17+00:00,36,67875,870,2474,2,0,1,2022-05-07 11:20:23,0.0,T,"more fiscal and monetary restraint by the swiss, yet still flawed. government debt is ~45% of swiss gdp vs 100% across europe, nearly 140% in the us and 250% in japan. swiss interest rates are negative. the swiss central bank owns nearly $170 billion of us stocks. 2/","more fiscal and monetary restraint by the swiss, yet still flawed. government debt is ~ <percent> of swiss gdp vs <percent> across europe, nearly <percent> in the us and <percent> in japan. swiss interest rates are negative. the swiss central bank owns nearly <money> billion of us stocks. <number> /"
1481637077758672898,1474806917034037250,"Swiss bank CEO Guido Buehler said the bank's internal forecasting model shows bitcoin will rise to $75,000 in 2022. Institutional investors will help push up the price of bitcoin in 2022. He also noted that the Swiss bank is also looking for the right time to invest.",en,2022-01-13 14:39:41+00:00,6,61,149,1155,1,0,1,2022-05-07 11:20:23,1.0,E,"swiss bank ceo guido buehler said the bank's internal forecasting model shows bitcoin will rise to $75,000 in 2022. institutional investors will help push up the price of bitcoin in 2022. he also noted that the swiss bank is also looking for the right time to invest.",swiss bank ceo guido buehler said the bank's internal forecasting model shows bitcoin will rise to <money> in <number> . institutional investors will help push up the price of bitcoin in <number> . he also noted that the swiss bank is also looking for the right time to invest.
1464632988705173504,1151883911271763969,"@PierrePoilievre Switzerland has had years of deflation in the 2010s.

If supply chain shocks are causing everyone's inflation to go up +2%, then those who began at 2% will go to 4%  and those who began at zero will got to 2%.

Stop interchanging nominal and % metrics as a math trick.",en,2021-11-27 16:31:30+00:00,21,4171,1161,28461,3,0,12,2022-05-07 11:20:23,0.0,T,"@pierrepoilievre switzerland has had years of deflation in the 2010s.

if supply chain shocks are causing everyone's inflation to go up +2%, then those who began at 2% will go to 4%  and those who began at zero will got to 2%.

stop interchanging nominal and % metrics as a math trick.","<user> switzerland has had years of deflation in the 2010s. if supply chain shocks are causing everyone's inflation to go up + <percent> , then those who began at <percent> will go to <percent> and those who began at zero will got to <percent> . stop interchanging nominal and % metrics as a math trick."
1470798379726905349,226891781,"Insurance firm Swiss Re expects the global economy to lose more than 18% of current GDP by 2048 if no action on the climate crisis is taken. 

BlackRock, the world’s biggest asset manager, expects a 25% hit to the global economy.

#ClimateCrisis",en,2021-12-14 16:50:34+00:00,23,34663,12940,44906,11,2,7,2022-05-07 11:20:23,-1.0,E,"insurance firm swiss re expects the global economy to lose more than 18% of current gdp by 2048 if no action on the climate crisis is taken. 

blackrock, the world’s biggest asset manager, expects a 25% hit to the global economy.

#climatecrisis","insurance firm swiss re expects the global economy to lose more than <percent> of current gdp by <number> if no action on the climate crisis is taken. blackrock, the world’s biggest asset manager, expects a <percent> hit to the global economy. climate crisis"
1486070336848285703,205658248,"@invest_ez @SeasideChris @WasDaveOnce @Deathisreal99 @jayr1972 @justinlondonjp @MrRichBernard @faulknerdrew @el_drapo @rs_hole Swiss frank is having a break we think, lost a dog and upsets him a lot.",en,2022-01-25 20:15:52+00:00,5,663,346,55659,0,0,2,2022-05-07 11:20:23,-1.0,E,"@invest_ez @seasidechris @wasdaveonce @deathisreal99 @jayr1972 @justinlondonjp @mrrichbernard @faulknerdrew @el_drapo @rs_hole swiss frank is having a break we think, lost a dog and upsets him a lot.","<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> swiss frank is having a break we think, lost a dog and upsets him a lot."
1502641996841852932,268636316,"GENEVA, March 12 (Reuters) - Swiss banks are giving hourly updates on progress in implementing sanctions against Russian individuals and companies, Economy Minister Guy Parmelin said, and the government intends to report soon on the amount frozen.",en,2022-03-12 13:45:44+00:00,177,52420,1658,14284,64,4,5,2022-05-07 11:20:23,0.0,E,"geneva, march 12 (reuters) - swiss banks are giving hourly updates on progress in implementing sanctions against russian individuals and companies, economy minister guy parmelin said, and the government intends to report soon on the amount frozen.","geneva, <date> (reuters) - swiss banks are giving hourly updates on progress in implementing sanctions against russian individuals and companies, economy minister guy parmelin said, and the government intends to report soon on the amount frozen."
1498539270834905089,80818570,"#Zelenskyy is going down in the EU history as one of the greatest leader moving the position of Germany 🇩🇪 to invest in defence, supply arms to Ukraine 🇺🇦, SWIFT ban was unprecedented and even switzerland which didn’t even sanction Hitler is doing #Putin ….. ✊",en,2022-03-01 06:02:58+00:00,7,1465,1490,28218,0,1,2,2022-05-07 11:20:23,1.0,E,"#zelenskyy is going down in the eu history as one of the greatest leader moving the position of germany 🇩🇪 to invest in defence, supply arms to ukraine 🇺🇦, swift ban was unprecedented and even switzerland which didn’t even sanction hitler is doing #putin ….. ✊","ze lens kyy is going down in the eu history as one of the greatest leader moving the position of germany 🇩🇪 to invest in defence, supply arms to ukraine 🇺🇦, swift ban was unprecedented and even switzerland which didn’t even sanction hitler is doing put in ….. ✊"
1499716768910258183,467463940,"Muss die Schweiz ihre Verteidigungsausgaben auf 1% der BIP hochfahren? Das wären 7 Mrd Fr. Oder ist das völlig unrealistisch? (weil dann irgendwo anders eingespart werden müsste) Oder sind wir bereit, einen höheren Preis zu zahlen? Fragen über Fragen #srfecotalk Montag 22.25 Uhr",de,2022-03-04 12:01:55+00:00,4,25716,3795,49374,0,1,6,2022-05-07 11:20:23,0.0,P,"muss die schweiz ihre verteidigungsausgaben auf 1% der bip hochfahren? das wären 7 mrd fr. oder ist das völlig unrealistisch? (weil dann irgendwo anders eingespart werden müsste) oder sind wir bereit, einen höheren preis zu zahlen? fragen über fragen #srfecotalk montag 22.25 uhr","muss die schweiz ihre verteidigungsausgaben auf <percent> der bip hochfahren? das wären <number> mrd fr. oder ist das völlig unrealistisch? (weil dann irgendwo anders eingespart werden müsste) oder sind wir bereit, einen höheren preis zu zahlen? fragen über fragen srf eco talk montag <number> uhr"
1478873837534015489,1093982245411377152,"@SParnis When Morrison's ""Save the economy"" model turns into the Medical Swiss Cheese Model...

Stay safe please all HCW's.",en,2022-01-05 23:39:33+00:00,23,174,121,6902,1,0,0,2022-05-07 11:20:23,0.0,E,"@sparnis when morrison's ""save the economy"" model turns into the medical swiss cheese model...

stay safe please all hcw's.","<user> when morrison's ""save the economy"" model turns into the medical swiss cheese model... stay safe please all hcw's."
1487847092601163782,467463940,Viele Preise steigen. Die SNB rechnet dieses Jahr mit 1% Inflation im Schnitt. Weit weniger als im Euro-Raum oder den USA. Weshalb ist die Inflation in der Schweiz so niedrig? Unterschätzt die SNB die Inflation Herr Jordan? SNB-Präsident Thomas Jordan ist morgen mein Gast.,de,2022-01-30 17:56:04+00:00,11,25716,3795,49374,2,1,3,2022-05-07 11:20:23,0.0,P,viele preise steigen. die snb rechnet dieses jahr mit 1% inflation im schnitt. weit weniger als im euro-raum oder den usa. weshalb ist die inflation in der schweiz so niedrig? unterschätzt die snb die inflation herr jordan? snb-präsident thomas jordan ist morgen mein gast.,viele preise steigen. die snb rechnet dieses jahr mit <percent> inflation im schnitt. weit weniger als im euro-raum oder den usa. weshalb ist die inflation in der schweiz so niedrig? unterschätzt die snb die inflation herr jordan? snb-präsident thomas jordan ist morgen mein gast.
1498328106716831754,4511563098,"- Russian citizens forbidden from withdrawing foreign currency
- Switzerland to freeze Russian assets in its banks
- European airspace closed to Russian airplanes 
- Russian oligarchs being targeted for financial pain
- Rouble in free fall + interest rate jump
Way to go Vlad!",en,2022-02-28 16:03:52+00:00,5,798,2091,22943,2,1,0,2022-05-07 11:20:23,-1.0,E,"- russian citizens forbidden from withdrawing foreign currency
- switzerland to freeze russian assets in its banks
- european airspace closed to russian airplanes 
- russian oligarchs being targeted for financial pain
- rouble in free fall + interest rate jump
way to go vlad!",- russian citizens forbidden from withdrawing foreign currency - switzerland to freeze russian assets in its banks - european airspace closed to russian airplanes - russian oligarchs being targeted for financial pain - rouble in free fall + interest rate jump way to go vlad!
1518689433603649536,33845381,"@JosephNollaSJ I think the problem is that they don’t—indeed, *can’t*—spend even a fraction of what they make, because they make so much. It would actually be better if they did, because then at least that money would go back into the economy instead of piling up in some Swiss bank account.",en,2022-04-25 20:32:31+00:00,6,5550,81,7644,0,0,4,2022-05-07 11:20:23,-1.0,P_T_E,"@josephnollasj i think the problem is that they don’t—indeed, *can’t*—spend even a fraction of what they make, because they make so much. it would actually be better if they did, because then at least that money would go back into the economy instead of piling up in some swiss bank account.","<user> i think the problem is that they don’t—indeed, *can’t*—spend even a fraction of what they make, because they make so much. it would actually be better if they did, because then at least that money would go back into the economy instead of piling up in some swiss bank account."
1495761323250098183,73625051,@ranbed1 It was told to me by a Swiss friend: Switzerland is the only regulated but rather illegal country/economy in the world,en,2022-02-21 14:04:24+00:00,14,54,382,4112,1,0,1,2022-05-07 11:20:23,-1.0,E,@ranbed1 it was told to me by a swiss friend: switzerland is the only regulated but rather illegal country/economy in the world,<user> it was told to me by a swiss friend: switzerland is the only regulated but rather illegal country/economy in the world
1487129223894650886,1408854143754702849,"$doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2022-01-28 18:23:31+00:00,10,51,9,12288,6,0,0,2022-05-07 11:20:23,0.0,E,"$doge is overrated 
$dfi is underrated 

choose wisely where you want to invest your hard earned $$! invest today and don't wait too long.

you can buy $dfi on @kucoincom, @dfx_swiss or @cakedefi!","$doge is overrated $dfi is underrated choose wisely where you want to invest your hard earned $$! invest today and don't wait too long. you can buy $dfi on <user> , <user> or <user> !"
1468854323689967618,59393368,"Swiss Government Sees 2021 GDP (Sport Event Adj) Growth At 3.3% (Prev +3.2%), 2022 GDP Growth At 3.0% (Prev +3.4%) And 2023 GDP Growth At 2.0%",en,2021-12-09 08:05:35+00:00,3,240461,2130,324786,1,0,0,2022-05-07 11:20:23,0.0,E,"swiss government sees 2021 gdp (sport event adj) growth at 3.3% (prev +3.2%), 2022 gdp growth at 3.0% (prev +3.4%) and 2023 gdp growth at 2.0%","swiss government sees <number> gdp (sport event adj) growth at <percent> (prev + <percent> ), <number> gdp growth at <percent> (prev + <percent> ) and <number> gdp growth at <percent>"
1421332301263237126,923943911952998400,"@Softstone79 @Amit91Karmakar @banik2021 @ARINDAM91314178 @Barun04650498 @DipakBiswas_ @AbhijitMitra09 @BombagorerRani @SuvoDasaitc @AyushForIndia @SpeaksRay @parthagee @surajit2909 @Anika_Smiles @priyapyadav18 @Joyjiyo @IchbinUjjaini It's only a fraction of total funds that frequently come n go in share market. I have doubt on FDI coming there. Rather I doubt it's coming from Swiss bank to lure Indians to invest. At top point of sensex, it go back to Swiss bank, making us fumbling at loss.
@BabySingh33",en,2021-07-31 04:50:02+00:00,4,228,249,10209,1,0,0,2022-05-07 11:20:23,0.0,T,"@softstone79 @amit91karmakar @banik2021 @arindam91314178 @barun04650498 @dipakbiswas_ @abhijitmitra09 @bombagorerrani @suvodasaitc @ayushforindia @speaksray @parthagee @surajit2909 @anika_smiles @priyapyadav18 @joyjiyo @ichbinujjaini it's only a fraction of total funds that frequently come n go in share market. i have doubt on fdi coming there. rather i doubt it's coming from swiss bank to lure indians to invest. at top point of sensex, it go back to swiss bank, making us fumbling at loss.
@babysingh33","<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> it's only a fraction of total funds that frequently come n go in share market. i have doubt on fdi coming there. rather i doubt it's coming from swiss bank to lure indians to invest. at top point of sensex, it go back to swiss bank, making us fumbling at loss. <user>"
1407103214198140931,1137885162501529601,"@David35279923 @BernieTranders GDP means fuck all.

GDP per capita is what dictates what is considered a financial success.

Switzerland, Norway, Luxembourg, and Ireland are all better off than you lot.

You aren't a world leader in anything other than percentage of population in prison.",en,2021-06-21 22:28:43+00:00,6,12927,1652,24109,0,0,0,2022-05-07 11:20:23,-1.0,T,"@david35279923 @bernietranders gdp means fuck all.

gdp per capita is what dictates what is considered a financial success.

switzerland, norway, luxembourg, and ireland are all better off than you lot.

you aren't a world leader in anything other than percentage of population in prison.","<user> <user> gdp means fuck all. gdp per capita is what dictates what is considered a financial success. switzerland, norway, luxembourg, and ireland are all better off than you lot. you aren't a world leader in anything other than percentage of population in prison."
1398672094523764742,555370896,🇨🇭 The Swiss economy is 28.4% larger than #6 EU economy Poland's and 71.2% larger than neighbour and #9 EU economy Austria's.,en,2021-05-29 16:06:28+00:00,145,65577,5168,380048,49,2,2,2022-05-07 11:20:23,0.0,P,🇨🇭 the swiss economy is 28.4% larger than #6 eu economy poland's and 71.2% larger than neighbour and #9 eu economy austria's.,🇨🇭 the swiss economy is <percent> larger than # <number> eu economy poland's and <percent> larger than neighbour and # <number> eu economy austria's.
1458105622474416149,381696140,SNB'S MAECHLER: CONCERNS SUCH AS EVERGRANDE CAN PROPEL MONEY INTO THE SWISS FRANC.,en,2021-11-09 16:14:05+00:00,5,151246,53,175502,2,0,0,2022-05-07 11:20:23,0.0,T,snb's maechler: concerns such as evergrande can propel money into the swiss franc.,snb's maechler: concerns such as evergrande can propel money into the swiss franc.
