,tweet_id,author_id,tweet,lang,tweet_time,like_count,follower_count,following_count,tweet_count,retweet_count,quote_count,reply_count,call_berlin_time
1618,1503717539389579268,300434070,"@jeffreyatucker in switzerland, groceries inflation is high. more than 10% for everything since covid. some products are 30% more expensive.",en,2022-03-15 12:59:33+00:00,0,2696,902,17619,0,0,1,2022-05-07 11:06:56
1617,1503723133987024896,1209097165131284480,"@masaru_kaneko TRADING ECONOMICS
3/15
""Interest Rate""　Last　Previous
Switzerland　-0.75　-0.75
Japan　　　　-0.1　-0.1
United States　0.25　0.25
Singapore　　0.33　0.41
Canada　　　0.50　0.25
United Kingdom　0.50　0.25
South Korea　　1.25　1.25
Russia　　　　20　　9.5",en,2022-03-15 13:21:47+00:00,0,34,4,16379,0,0,1,2022-05-07 11:06:56
1616,1503739745083482114,1492789529157193731,"@BamfordA @PhilHannon @gw_emily @chunky518 @DanielaNadj Little Switzerland has a higher turnover of monies and GDP than the whole of the EU put together, they are not members of the EU",en,2022-03-15 14:27:48+00:00,0,642,783,3553,0,0,1,2022-05-07 11:06:56
1615,1503762147528036358,1488181208597073923,"@FedorovMykhailo @elonmusk Transmashholding(TMH) is a Russian owned train car manufacturer; which, setup two joint ventures – TMH Hungary Invest and Transmashholding Hungary (TMH Hungary). Two ventures with TMH International, a Switzerland subsidiary of Transmashholding(TMH) with Magyar Vagon, a Hungarian.",en,2022-03-15 15:56:49+00:00,0,1,5,80,0,0,0,2022-05-07 11:06:56
1614,1503770008782086144,1348701036299620354,"@WalshFreedom It's a global inflation and gas prices are up globally. My family in Switzerland paid $8.15/gal to fill up. And as far as inflation goes, Republicans didn't show up to the committee hearing to even discuss it.",en,2022-03-15 16:28:03+00:00,0,807,2209,5427,0,0,0,2022-05-07 11:06:56
1613,1503798907083661313,1377120022569443334,"to invest in other countries.

 One cryptocurrency company has been inundated with requests from Swiss brokers to liquidate $2 billion or more of shareholdings.",en,2022-03-15 18:22:53+00:00,5,620,501,2061,1,0,0,2022-05-07 11:06:56
1612,1503798910845952008,1450014479308267522,@intocryptoverse 194 billion from oligarchs in Swiss bank accounts. The economy of Switzerland thrives  on money laundering.,en,2022-03-15 18:22:54+00:00,2,8,28,450,0,0,2,2022-05-07 11:06:56
1611,1503805514576285701,253776540,"@JmsOlvr @PhilMcDuff @Birdyword Yeah. 

1/.   I’m surprised by Switzerland. 

2/.  This doesn’t really capture what I’m saying. 

You’d have to look at how much houshokd debt to GDP each country has.",en,2022-03-15 18:49:08+00:00,0,2565,3146,188859,0,0,1,2022-05-07 11:06:56
1610,1503824784353902608,1333060133790883840,@CryptoWhale Come to Switzerland. No inflation here. Things just were always expensive 🤣🤣🤣. Those probably cost 23.90 here 🤪,en,2022-03-15 20:05:42+00:00,0,14,133,274,0,0,1,2022-05-07 11:06:56
1609,1503833447722332165,1683151988,"Und für die Schweiz hat sich, ehrlich gesagt die Sicherheitslage 0 geändert. 

Auch wenn wir noch ein paar Milliarden in Artillerie investieren, sind wir noch immer ein militärischer Witz und noch immer von der NATO umzingelt.",de,2022-03-15 20:40:08+00:00,44,8720,384,64216,2,0,3,2022-05-07 11:06:56
1608,1503845112941584389,26812429,"@INArteCarloDoss Inflation hedge. People wanted hard assets instead of cash.  Plus, Florida became the Switzerland of USA.  The state that didn't really shut down and has been back to normal for TWO years.",en,2022-03-15 21:26:29+00:00,3,103,331,1415,0,0,0,2022-05-07 11:06:56
1607,1503860242911797248,1691605885,@Varanasi_swiss @Tony__Cox @guyverhofstadt @BestForBritain You’ve got Germany doing all the vetos now eh? Watering down sanctions to suit their economy and car manufacturers,en,2022-03-15 22:26:36+00:00,0,557,1364,4938,0,0,0,2022-05-07 11:06:56
1606,1503871918662991874,1621323433,"@ukarlewitz Last taper tantrum basically reversed the carry trade by EM debt scurrying for $ to repay dollar denominated debt. Swiss had too much upward pressure on franc that they created a SWF to invest in — well, US stocks. I’d be curious to see that timing overlay here",en,2022-03-15 23:13:00+00:00,0,51,119,16435,0,0,0,2022-05-07 11:06:56
1605,1503923182813605888,1480239291431153665,"@FoxNews @JesseBWatters @RandPaul @jesseprimetime US retirements crashing,sky high inflation.American voters need to ask its politicians focus problems at home and not sending weapons and risk Nuclear war. Ukraine needs to negotiate and be neutral like Switzerland and Austria. A small price to pay to save lives and and for peace",en,2022-03-16 02:36:42+00:00,0,18,73,2998,0,0,0,2022-05-07 11:06:56
1604,1503924519026638848,1472771546380849153,@abhi24ca @iamrahulag @neerajarora91 @caparveensharma Total 6000 lakh crore- capital structure. India ki gdp 20 lakh crore hai yeh paise soft bank and Swiss bank and America london France UK and Australia and Japan ke banks se ayega. Baki Indian banks lead bank hoge in consortium lending,en,2022-03-16 02:42:01+00:00,0,9,42,316,0,0,0,2022-05-07 11:06:56
1603,1503940257196097537,1177991155,"Booking SFO-ZRH on @united (code share flight on 
@FlySWISS) when I upgrade to regular economy which is suppose to include a seat reservation, it won't let me choose my seats do to the code share... can I do that after payment on the Swiss website?",en,2022-03-16 03:44:33+00:00,0,44,94,529,0,0,2,2022-05-07 11:06:56
1602,1503943703014133763,27485229,"We Should be Seeing an Interest Rate Hike Tomorrow. 

Which means Dollar should 📉📉📉

Aussie &amp; Euro Longs 📈

Gold &amp; Silver Longs 📈

Yen &amp; Swiss Franc Longs 📈",en,2022-03-16 03:58:15+00:00,0,407,943,26980,0,0,0,2022-05-07 11:06:56
1601,1503956823417798656,331624645,Good Morning Switzerland – Indikation Indication SMI +56 / DAX +75,en,2022-03-16 04:50:23+00:00,0,3244,3810,81800,0,0,0,2022-05-07 11:06:56
1600,1503991057859624960,460288171,"VORBÖRSE SCHWEIZ:

$SMI +1,43%
$SMIM +1,63%

$CSGN +2,3%
$LOGN +1,8% (US-Vorgaben)
$ROG +1,6% (Produktnews)
$UBSG +2,3%

$COTN +1,9%
$BAER +1,9%
$KNIN +2,4% (Heraufstufung)
$LEON +4,9% (Kaufempfehlung)
$LISP +2,1% (Heraufstufung)
$TEMN +1,9%
$VACN +1,9%

Übrige Aktien stark.",de,2022-03-16 07:06:25+00:00,0,5123,297,21107,0,0,0,2022-05-07 11:06:56
1599,1503991262851977218,460288171,"SWISS PREMARKET:

$SMI +1,43%
$SMIM +1,63%

$CSGN +2,3%
$LOGN +1,8% (US trading)
$ROG +1,6% (product news)
$UBSG +2,3%

$COTN +1,9%
$BAER +1,9%
$KNIN +2,4% (broker call)
$LEON +4,9% (broker call)
$LISP +2,1% (broker call)
$TEMN +1,9%
$VACN +1,9%

Other shares also up.",en,2022-03-16 07:07:14+00:00,4,5123,297,21107,1,0,0,2022-05-07 11:06:56
1598,1504008957844762628,1453720744731443208,@delsottano Das gute Abschneiden in diesem Ranking verdankt die Schweiz vor allem der geringen Inflation …,de,2022-03-16 08:17:33+00:00,1,323,488,4920,0,0,0,2022-05-07 11:06:56
1597,1504010184942923778,1312246113244794881,"SWISS GOVERNMENT SAYS  EXPORT OF ALL ITEMS WHICH CAN BEEN BE USED BY MILITARY OR CIVILIANS IS BANNED TO BELARUS, REGARDLESS OF END USER #News #Forex #SWISS",en,2022-03-16 08:22:25+00:00,2,5177,5,39133,0,0,0,2022-05-07 11:06:56
1596,1504014241749209093,467463940,"Trotz stark steigender Inflation rechnen die CS-Ökonomen nicht damit, dass die SNB die Zinsen in der Schweiz noch in diesem Jahr erhöht. ""Die erste Zinserhöhung ist für Mitte 2023 zu erwarten"".",de,2022-03-16 08:38:33+00:00,3,25716,3795,49374,2,0,0,2022-05-07 11:06:56
1595,1504020238844715010,1288423383361826818,"2/ Ist den offenbar nicht auf Augenhöhe agierenden Autoren z.B. geläufig, wieso die Inflation in der Schweiz so tief ist und dass das mit Sicherheit keinen Bezug zur Pandemiepolitik hat?
@fabiennekatrin 
@priskawa 
@RafaRothlin",de,2022-03-16 09:02:22+00:00,8,2174,2191,45823,0,0,1,2022-05-07 11:06:56
1594,1504038286490275843,1392897014015434752,"Africans when they become rich their bank accounts are in Russia,Switzerland Iceland they invest in UAE when they are sick they to France and Singapore for treatment and when they die they are buried in their native country of Africa, Africa is a cemetery",en,2022-03-16 10:14:05+00:00,1,1635,4971,2421,1,0,0,2022-05-07 11:06:56
1593,1504039407065571330,1504036991456841729,"@payalclimate Yeah payal india is poor and it care about their people so that they dont die in inflation. India knows what is good for Indians..Not need of a NRI crappy advise here. So, keep your so called dirty oil remarks in your climate drama and Switzerland.",en,2022-03-16 10:18:33+00:00,0,0,50,74,0,0,0,2022-05-07 11:06:56
1592,1504051484958375937,59425410,@covidonomix Die Flucht in den SFR als harte Währung erklärt die niedrige Inflation und ermöglicht überhaupt der Schweiz so gut abzuschneiden.,de,2022-03-16 11:06:32+00:00,4,206,435,7241,0,0,1,2022-05-07 11:06:56
1591,1504062738515075072,467463940,"Droht in der Schweiz eine Stagflation - also tiefes Wachstum bei hoher Inflation? Claude Maurer, Chefökonom Schweiz Credit Suisse, nimmt das zu Stellung bei #srfboerse 19.25 Uhr",de,2022-03-16 11:51:15+00:00,4,25716,3795,49374,1,0,0,2022-05-07 11:06:56
1590,1504072078290530309,1387372171505319938,"As a Chelsea Fan RETWEET for Saudi Media Takeover.

Reason
American billionaires are rich but won't invest as they don't have passion for football. Only profit oriented.

Britain owners will be controlled by UK government.

Swiss owners are still looking for supporting sponsors.",en,2022-03-16 12:28:22+00:00,2,5,221,245,2,0,0,2022-05-07 11:06:56
1589,1504075635307732992,2919445269,@MubangiziEmmy @KOmukungu @jolwanga These republican guys steal u &amp; invest in swiss banks. Constitutional monarchies are different.,en,2022-03-16 12:42:30+00:00,4,689,456,17325,0,0,0,2022-05-07 11:06:56
1588,1504102347840053254,831267675108147202,"@zukunftskontor @uamemesforces @andersenske @NATO Switzerland has bigger military spendings than countries like Belgium or Greece while being neutral and having an army of conscript.

Comparing in % of GDP is, in that particular case, really not an adéquat measure.",en,2022-03-16 14:28:39+00:00,1,32,298,2586,0,0,1,2022-05-07 11:06:56
1587,1504103675710492672,1480239291431153665,"@Militarylandnet @marthamaccallum US retirements crashing,sky high inflation.American voters need to ask its politicians focus problems at home and not sending weapons and risk Nuclear war. Ukraine needs to negotiate and be neutral like Switzerland and Austria. A small price to pay to save lives and and for peace",en,2022-03-16 14:33:55+00:00,0,18,73,2998,0,0,0,2022-05-07 11:06:56
1586,1504103708686049282,1480239291431153665,"@LucasFoxNews @marthamaccallum US retirements crashing,sky high inflation.American voters need to ask its politicians focus problems at home and not sending weapons and risk Nuclear war. Ukraine needs to negotiate and be neutral like Switzerland and Austria. A small price to pay to save lives and and for peace",en,2022-03-16 14:34:03+00:00,0,18,73,2998,0,0,1,2022-05-07 11:06:56
1585,1504110110863503372,1504107238457323522,"Meine Botschaft an die Präsidenten Vladimir Putin und Wolodymyr Selenskyj gibt es nur eine Lösung.  Die Ukraine wird ein neutraler Staat mit eigener Währung, wie die Schweiz somit entsteht wieder Frieden in ganz Europa und der Welt. #Peace",de,2022-03-16 14:59:30+00:00,0,0,1,2,0,0,0,2022-05-07 11:06:56
1584,1504132755231236101,132512167,"@Tazerface16 Yes, it is not a raise but the first round of hyper inflation. Of course, Vladimir and his cronies keep their money in USD, Euro und Swiss Franc.",en,2022-03-16 16:29:28+00:00,2,764,610,40165,0,0,0,2022-05-07 11:06:56
1583,1504133219347800067,1504107238457323522,"@ABaerbock Werte Frau Ministerin ABaerbock, im Ukrainekrieg gibt es nur eine Lösung. Alle Unreiner hissen die weisse Fahne, Russland hält Waffenstillstand ein und über die Diplomatie soll die Ukraine ein neutraler Staat werden, mit eigener Währung, gleich wie die Schweiz. Somit ist Frieden!",de,2022-03-16 16:31:19+00:00,0,0,1,2,0,0,0,2022-05-07 11:06:56
1582,1504162257714008067,20364797,"@a_gossweiler @metamythos @swissinfo_de @CSschweiz @SNB_BNS @fabiocanetg mich erstaunt immer wieder das nach 2008 es diese art 'die wollen gar nichts böses mit uns' gibt. 2008 war das system nahe am tauschhandel - ja klar die schweiz tat so - nicht so schlimm. all die üblen machenschaften in banken etwa nbsc in genf, davon stand fast nichts",de,2022-03-16 18:26:42+00:00,1,846,1558,46699,0,0,1,2022-05-07 11:06:56
1581,1504162773869244417,20364797,"@metamythos @a_gossweiler @swissinfo_de @CSschweiz @SNB_BNS @fabiocanetg ein öffentlich rechtlicher sender klagt übrigens auch an. sagt: sorry, leute geht nicht. schau dir zdf und ard an oder bbc. in der schweiz schmust srf mit allen von banken bis zum bundesrat.",de,2022-03-16 18:28:45+00:00,1,846,1558,46699,0,0,1,2022-05-07 11:06:56
1580,1504172263356219394,397156198,"Your occasional reminder that Russia's GDP (pop. 144 million) is smaller than that of Italy (59 million), only a little bit larger than that of South Korea (51 million), and only twice that of Switzerland (8 million). Or it was, before the Putin Imperial Fascist Follies.",en,2022-03-16 19:06:28+00:00,3,1109,2049,4432,0,0,1,2022-05-07 11:06:56
1579,1504181264802328582,1020347674699198464,"@HWeelyams @MSNBC No its not. The US has the worst inflation of all major western countries

Canada 5.14 % 
China 0.99 %
Denmark 4.57 % 
France 2.85 % 
 Germany 5.02 % 
  Great Britain 4.85 %
Israel -3.11 % 
 Italy 4.84 %
Japan 0.50 % 
 Sweden 3.99 % 
Switzerland 1.90 %",en,2022-03-16 19:42:14+00:00,1,19,12,9757,0,0,0,2022-05-07 11:06:56
1578,1504186615236866050,245458261,"@Max_Fisher Being Swiss, if my advise to Ukraine would be: Go for the our model of neutrality. It's safe, you can be de facto ally of the West, and it's good for the economy...",en,2022-03-16 20:03:30+00:00,4,2588,1993,11630,0,0,5,2022-05-07 11:06:56
1577,1504188572898844679,1476536380557873158,#inflation in Switzerland 🇨🇭 is 1.9% #FOMC,en,2022-03-16 20:11:16+00:00,0,5,81,15,0,0,0,2022-05-07 11:06:56
1576,1504216389359476744,231053125,"@DukascopyBankSA is supporting terorists russian country and violating the sanctions that Switzerland has joined.
@SNB_BNS it's ok for you?",en,2022-03-16 22:01:48+00:00,0,1435,181,13018,0,0,0,2022-05-07 11:06:56
1575,1504228335731281921,563703675,"@AnnaSobriety @RickDAdams2 Look at The World in Figures  The Economist for 2021  
and for 2022
GDP per capita: compare France Germany Ireland  Italy New Zealand  Switzerland UK?",en,2022-03-16 22:49:17+00:00,0,176,287,11956,0,0,0,2022-05-07 11:06:56
1574,1504229261955239939,1478689148,"@PersuasivePR @nikkiho01568980 @john_sipher @bouquetofkisses Forget the registry, it'll be in a shell corporation. Locals know, somewhere. Swiss reporters should be digging it out but there's a strongly ingrained ethic of privacy and non-interference. After all, hosting of rich people is key to the Swiss economy, in banking and otherwise.",en,2022-03-16 22:52:57+00:00,6,22839,4906,182844,0,0,2,2022-05-07 11:06:56
1573,1504233612069253121,1328856087756419072,"@realIanlong @EntermateStar @stumble_door @mrhappygoluck16 @Spaceman096 @OrwellNGoode Offer an annual income of $20k to someone making average GDP in Ecuador, Angola or Vietnam and see if that doesn't dramatically improve their standard of living. Whereas $20k would ruin a lot of Americans or Swiss and drag them into poverty. Cost of living.",en,2022-03-16 23:10:15+00:00,1,69,97,3771,0,0,1,2022-05-07 11:06:56
1572,1504240050187341825,723642992813178880,@NewLowObserver @dinodadino Inflation rate is more determined by birth rates. Low birth rates like Switzerland = perpetual low demand and high savings = low inflation. Depending on exports to show any growth,en,2022-03-16 23:35:50+00:00,2,152,284,5920,0,0,1,2022-05-07 11:06:56
1571,1504240650451050499,1412072219400937473,@invest_ez Very true! The soundest currency is the Swiss Franc but I don't see that taking over.,en,2022-03-16 23:38:13+00:00,2,254,1276,1873,0,0,1,2022-05-07 11:06:56
1570,1504270293732249602,1010185073092513792,"@4lexEllefsen @w_s_bitcoin #bitcoin inflation is not yet negligible but it will be.

Not for nothing, it's within reach of gold and Swiss Franc inflation ATM

Next halving it drops under 1% and no currency will ever catch it",en,2022-03-17 01:36:00+00:00,1,1203,142,2485,0,0,0,2022-05-07 11:06:56
1569,1504319198729850885,331624645,Good Morning Switzerland – Indikation Indication SMI -31 / DAX +21,en,2022-03-17 04:50:20+00:00,0,3244,3810,81800,0,0,0,2022-05-07 11:06:56
1568,1504352790897958912,852933395952939011,IA-64 &gt; Logical address &gt; CPU cache &gt; Unicore &gt; Model of computation &gt; Algorithm &gt; Control theory &gt; Frederic Vester &gt; Switzerland &gt; Member states of the World Trade Organization &gt; Papua New Guinea &gt; List of ASEAN countries by GDP &gt; List of countries by GDP (PPP) &gt; Tuvalu &gt; Nauru,en,2022-03-17 07:03:49+00:00,0,381,0,74514,0,0,1,2022-05-07 11:06:56
1567,1504353217404190720,460288171,"VORBÖRSE SCHWEIZ:

$SMI +0,16%
$SMIM +0,60%

$CSGG +0,7% (US-Vorgaben)
$CFR +1,9% (Anschlusskäufe)
$ROG -1,8% (ex Dividende)
$SIKA +1,2% (Erstabdeckung)
$UBSG +0,8% (US-Vorgaben)

$ADEN -0,8% (Abstufung)
$UHR +1,9% (Anschlusskäufe)
$SQN +2,4% (Zahlen, Divid.)
$TECN +1,4%",de,2022-03-17 07:05:31+00:00,0,5123,297,21107,0,0,0,2022-05-07 11:06:56
1566,1504353434161631234,460288171,"SWISS PREMARKET:

$SMI +0,16%
$SMIM +0,60%

$CSGG +0,7% (US trading)
$CFR +1,9% (follow on buying)
$ROG -1,8% (ex dividend)
$SIKA +1,2% (broker call)
$UBSG +0,8% (US trading)

$ADEN -0,8% (broker call)
$UHR +1,9% (follow on buying)
$SQN +2,4% (earnings, dividend)
$TECN +1,4%",en,2022-03-17 07:06:22+00:00,1,5123,297,21107,0,0,0,2022-05-07 11:06:56
1565,1504367795911684105,1447494608632549378,"@sandhu_hamid @aqeelanjumpk @neelofer23 @_Jasmine001 @Rose96698479 @ilyashussain67 @_GrumpySoul @JavaidShaikh14 @RealJinn @walya_khan @qaispoint @Manzoor01162219 @RoxyMahel @AmityZN @mohsinmalvi19 @Ghareebpehlay @alibaba_2_chor @roseflourish_13 @saranoo14119598 @AmbzJehangir @ABBASJAFREE @AnjumFarooqui03 @Sheeba_Ali15 @Fazalur78189200 @MuhamadAfzalECP @pakchap @ahmadchahbon @AbrarGulshan @JKDubai1 @Gladiator1000s @javiqbal09 @FaridaOkhari @yusafzai313 @MaryamK30720965 @sab_insan_hain @SHMirza2 @ADVumeransari @MrNaassir @ernanabilla @ImranKhanPTI @ss @mohsinmalvi191 @100 @Avenger1821 @rameez189 Exactly , then politicians started looted and corruption perfectly put the country and nation in poverty &amp; self created  inflation to fulfil their own bank balances or Swiss acounts.",en,2022-03-17 08:03:27+00:00,5,1223,1699,22456,3,0,1,2022-05-07 11:06:56
1564,1504397426567786496,113966407,"@malternativ Aber die Banken hier in der Schweiz sind doch so sicher. Und hat noch andere Vorteile: Kommst gut an der Steuer vorbei, der Wechselkurs ist grad so schön tief 💶🧮🧾✅",de,2022-03-17 10:01:11+00:00,0,24,59,620,0,0,0,2022-05-07 11:06:56
1563,1504428747025522688,3053754481,"Turkey 84 million, $719 billion GDP
Switzerland 8,5 million, $749 billion GDP

Sometimes the most simple facts baffle you the most. And to quote good old Lucas "": Once one starts to think about them [dertiminants of growth], it is hard to think about anything else.""",en,2022-03-17 12:05:38+00:00,1,330,362,1954,0,0,1,2022-05-07 11:06:56
1562,1504434927579938824,130483215,"Individually, the Netherlands has the highest ratio of pension assets to GDP (213%) followed by Australia (172%), Canada (170%), Switzerland (157%), the US (153%) and the UK (124%).",en,2022-03-17 12:30:12+00:00,0,1388,1015,11960,0,0,1,2022-05-07 11:06:56
1561,1504436330691850246,1486668834199199747,Swiss bank Credit Suisse has upgraded Chinese #stocks to 'overweight' following a recent commitment by the country's policymakers to support the economy. -Reuters,en,2022-03-17 12:35:46+00:00,0,55,33,11697,0,0,0,2022-05-07 11:06:56
1560,1504438472051855363,28489821,"Swiss bank Credit Suisse has upgraded Chinese stocks to 'overweight' following a recent commitment by the country's policymakers to support the economy.

“We think that Chinese equities offer attractive upside potential, with valuations still depressed.”",en,2022-03-17 12:44:17+00:00,40,60547,423,54302,5,0,3,2022-05-07 11:06:56
1559,1504440206522519553,65686874,"Lmax group, an operator of institutional forex and cryptocurrency trading platforms, announced on thursday its partnership with major swiss stock exchange, six for the launch of cash-settled and ce",en,2022-03-17 12:51:11+00:00,1,2661,937,24563,0,0,0,2022-05-07 11:06:56
1558,1504443628755763207,1413027896,"Real Central Bank Rate (rate minus inflation)
Turkey: -40.4%
Argentina: -9.8%
US: -7.5%
Czech: -6.6%
Eurozone: -6.3%
Denmark: -5.4%
Canada: -5.2%
Poland: -5.0%
UK: -4.8%
Thailand: -4.8%
Sweden: -4.3%
Australia: -3.4%
Swiss: -3%
Korea: -2.5%
India: -2.1%
Mexico: -1.3%
Japan: -0.6%",en,2022-03-17 13:04:46+00:00,169,392520,120,24420,54,8,8,2022-05-07 11:06:56
1557,1504461947974172677,777817602,"@Generali11 I went on my first overseas trip in 1966 with my school.
We went to Montreux (by train!) and the exchange rate was 10 Swiss Francs to the Pound.

Today, it's around 1.23.

56 years of failed UK government!",en,2022-03-17 14:17:34+00:00,1,6431,6549,162032,0,0,0,2022-05-07 11:06:56
1556,1504462988153085957,38194101,"In 2016, MLD had twins with the former chair of #SNB #Swiss #National #Bank, Philipp Hildebrand.",en,2022-03-17 14:21:42+00:00,1,5638,2301,49695,0,0,1,2022-05-07 11:06:56
1555,1504485379100925966,864545564830158849,@Hrundo1 Swiss military expenditure is a significant burden on their economy. Do you really think they would continue it if they did not believe it was useful?,en,2022-03-17 15:50:41+00:00,0,1666,97,5252,0,0,1,2022-05-07 11:06:56
1554,1504495913154273280,1487286980186681347,@ZoidPay Is it possible to pay somthing in CHF (fiat of switzerland)? Or does it automatically transform it in euro? I am wondering how it works and how the exchange rate from chf to euro would be calculated…,en,2022-03-17 16:32:32+00:00,0,42,81,915,0,0,0,2022-05-07 11:06:56
1553,1504510037192019968,864545564830158849,"@ChloeCumGoblin Because Switzerland invests in defense so much.

If they didn't... Well, there are plenty if Russian victims who did not invest in defense, including Ukraine.",en,2022-03-17 17:28:39+00:00,0,1666,97,5252,0,0,0,2022-05-07 11:06:56
1552,1504521490166738946,1278370650390921216,"@KAErdmann Someone should spark debate &amp; propose a monetary exit of CA/BosWash from the $, a la proposed German € exit. Is interest rate policy compatible between extremes in US? Instead of CA housing appreciation I can't be a part of, I'd rather be paid wages in rising CA/Swiss currency.",en,2022-03-17 18:14:10+00:00,1,49,76,7956,0,0,0,2022-05-07 11:06:56
1551,1504528572546904070,26955039,@ChadArcher1 @happyhaggisyyc @RachelNotley Have you looked at Switzerland?  Half the inflation of Canada. Why? They are not printing money like crazy.   Monetary policy does matter!!,en,2022-03-17 18:42:19+00:00,2,221,296,23291,0,0,0,2022-05-07 11:06:56
1550,1504531910780981253,116436363,@RetoBKeller @filmgesetzja @CamilleLotheZH @Streaming_stop 3+ muss schon lange 4% in die Schweizer Filmförderung investieren. Fernsehsender in der Schweiz sind schon lange dazu verpflichtet. Es wird einfach neu auf Streaming ausgeweitet.,de,2022-03-17 18:55:35+00:00,2,19,46,596,0,0,0,2022-05-07 11:06:56
1549,1504536220394680323,1081117009,"@Denys_Shmyhal @Nestle Russia has 1/2 the GDP of California.

So, how much revenue will Nestle keep in supplying Russia vs. losing just 10% in the US, UK, and EU do to a boycott.

Surely they teach math in Switzerland?",en,2022-03-17 19:12:42+00:00,8,167,1381,1677,0,0,1,2022-05-07 11:06:56
1548,1504553594481164289,1483126944673583109,"@Gardenbug2021 @peszeke @RBReich They are providing a service. Plastic is a traveler’s best friend. I went thru an entire Switzerland trip without a Franc in my pocket. Cards are accepted everywhere and the conversion rate is the market rate, at the time of the charge, not inflated exchange rates at the bank…",en,2022-03-17 20:21:44+00:00,0,5,149,1271,0,0,0,2022-05-07 11:06:56
1547,1504572828481380356,1305791325585969152,"@rcgr_ch @mxpx1981 @MBattegay Gehts das Spiel ""Mach bittibätti"" in die nächste Runde?
Ich habs sowas von satt, dass die reiche Schweiz, die dank der Leute, die arbeiten ein BIP hat, das den Namen verdient, so eine grottiges Public Health hat.",de,2022-03-17 21:38:10+00:00,13,255,111,34894,2,1,0,2022-05-07 11:06:56
1546,1504606589994610691,1581686178,"To cancel all federal student loans would cost $1.7 trillion……. that’s higher than the GDP of Russia, Brazil, Australia, Spain, Switzerland, Sweden, Thailand, Nigeria… why is our student loan debt that high?!",en,2022-03-17 23:52:19+00:00,1,3702,2699,4460,0,0,2,2022-05-07 11:06:56
1545,1504612295510437901,1192284215892729858,"📝 Seems to be subject to some profit-taking after the Fed. Higher U.S. rates make the dollar an expensive short, and growth and rate dynamics should remain supportive for the greenback versus low-yielding currencies like the euro, yen and Swiss franc - Scotiabank FX Strategy",en,2022-03-18 00:15:00+00:00,0,2081,0,24880,0,0,0,2022-05-07 11:06:56
1544,1504639413657423879,1471747431419514880,Principal Swiss stock exchange SIX has asked the country’s central bank for to issue a stablecoin for settlements.,en,2022-03-18 02:02:45+00:00,0,100,3,2656,0,0,0,2022-05-07 11:06:56
1543,1504660507617157120,2422346438,@HashUrTag @RehamKhan1 We never had a single army coup in Bharat. Always elected govts &amp; became one of the biggest economies in the worlds with almost $700 billion forex &amp; 3 Trillian economy. Our army does not have swiss bank accounts or Pizza hut franchises. They report to elected govt. @Arzookazmi30,en,2022-03-18 03:26:34+00:00,1,98,211,34935,0,0,0,2022-05-07 11:06:56
1542,1504681644350918672,331624645,Good Morning Switzerland – Indikation Indication SMI -17 / DAX -82,en,2022-03-18 04:50:34+00:00,0,3244,3810,81800,0,0,0,2022-05-07 11:06:56
1541,1504694973333090305,4926177036,"Does anyone know where to short shares on the #SWX Swiss stock exchange? If so, I'd love to short @Nestle right about now. I see a crash happening in the next 24 hours followed by the CEO resigning &amp; rightfully so. A good 25%+ @Ukraine @DefenceU @ITarmyUA #anon #PutinWarCriminal",en,2022-03-18 05:43:32+00:00,0,28,192,252,0,0,0,2022-05-07 11:06:56
1540,1504702996755759114,1480408653551259648,"@NduonofitBoyo @Reuters Not my point.
Switzerland focused on economy while America focused on defense and weaponry but at the end of the day Switzerland is by far safer, has a better gdp per capita, and an overall better country than America.
USA puts herself in a position where weaponry is necessary",en,2022-03-18 06:15:25+00:00,0,157,78,8722,0,0,1,2022-05-07 11:06:56
1539,1504715780126040067,1482978213190062081,"$Cei Camber Energy 👀 \ OIL $ Gas  🚨
#Aktien #Börse #Tradegate #Bank #Oil #Öl #Gas #LPG #Energie #energy #Yacht #BoycottMcDonalds #Diesel #Tank #Benzin #Deutschland #Deutsch #Bayern #Sachsen #Schwaben #Oesterreich #Schweiz #München #Berlin #Hamburg",en,2022-03-18 07:06:12+00:00,0,21,6,1818,3,0,0,2022-05-07 11:06:56
1538,1504716234398617603,460288171,"VORBÖRSE SCHWEIZ:

$SMI +0,25%
$SMIM +0,43%

Alle 20 SMI-Komponenten etwas höher gestellt. $ABB und $UBSG die Gewinner.

$BANB -0,5% (Zahlen)
$COPN +3,3% (Produktnews)
$DAE -0,8% (ex Dividende)
$DUFN +1,8% (neue Konzess.)
$FHZN +1,7% (Heraufstufung)
$STMN +1,1% (Kaufempf.)",de,2022-03-18 07:08:01+00:00,1,5123,297,21107,0,0,0,2022-05-07 11:06:56
1537,1504716451046903808,460288171,"SWISS PREMARKET:

$SMI +0,25%
$SMIM +0,43%

All 20 SMI components somewhat higher trade. $ABB and $UBSG leading.

$BANB -0,5% (earnings)
$COPN +3,3% (product news)
$DAE -0,8% (ex dividend)
$DUFN +1,8% (new concession)
$FHZN +1,7% (broker call)
$STMN +1,1% (broker call)",en,2022-03-18 07:08:52+00:00,2,5123,297,21107,0,0,0,2022-05-07 11:06:56
