,author_id,username,author_followers,author_tweets,author_description,author_location,text,lang,created_at,retweets,replies,likes,quote_count
452,72823843,Leap29Ltd,1935,7511,"With over 20 years of experience and 7 global offices, we have the knowledge and experience to deliver the highest quality of service.","Wilmslow, England","Top tips for Pharmaceutical Engineers in Switzerland. 

Shared by Melissa Reid who is our dedicated recruiter for the pharmaceutical market in Switzerland. 

Read the full article at: https://t.co/Jfn7k8aho8

#PharmaceuticalEngineers #Engineering #Switzerland https://t.co/y07GZ7HDUY",en,2022-04-04 07:44:06+00:00,0,0,0,0
453,1267929394691084293,gwoe_schweiz,125,534,Unser Verein zur Förderung der #Gemeinwohl -Ökonomie steht für gemeinsam nachhaltig Wirtschaften - für ein gutes Leben für alle.,"Stadthausstr 61, Winterthur","Hilfst Du uns, den #WandelDurchHandel zu einer nachhaltigen #Schweiz voranzutreiben? Dann schau bei einem Treffen der Regionalgruppen vorbei. Wir freuen uns auf Deine Ideen und Unterstützung! Mehr Infos findest Du hier: https://t.co/ENOSEzgdFk
#Wirtschaft #nachhaltigkeit https://t.co/YQKBsbuJUI",de,2022-04-04 07:42:44+00:00,0,0,0,0
454,1527616154,MarcBuergi,5928,35615,Dipl. Chemiker FH | Chemietechnologe | Präsident SVC | Ehrenmitglied IVMA | Head of Sales Engineering & Consulting | Pharma | Biotech | Steriles | Solids | GxP,"Basel-Land, Schweiz","Betrifft auch die produzierende Chemie und Pharmabranche in der Schweiz!

Ein Lieferstopp von russischem Gas würde die Chemiebranche besonders schwer treffen und hätte weitreichende Folgen. Denn kaum eine Industrie kommt ohne chemische Vorprodukte aus
https://t.co/Fig3ZDY1Mw",de,2022-04-04 07:36:49+00:00,1,0,4,1
455,127462226,SwissBankingSBA,8706,8577,"Swiss Bankers Association, the Swiss financial centre's leading trade association. French/German tweets by the Communication Team.","Basel, Switzerland","Welche Auswirkungen hat die #OECD-#Mindestbesteuerung auf die #Schweiz und wie plant der #Bundesrat die Umsetzung? Erfahren Sie mehr dazu im Beitrag von SBVg-Leiter Tax Strategy Urs Kapalle 👇
https://t.co/bckjakzEov",de,2022-04-04 07:35:23+00:00,1,0,2,0
456,2547436214,iloveprettyl,44,31659,Cutiee Girl or Smiley Girl.. 3 3 :D  Hahah!,Aklan,up online Face Assurance Movies Switzerland array Investment Key New program 1080p https://t.co/ex5HBMODQQ,en,2022-04-04 07:35:04+00:00,0,0,0,0
457,1255482927795834883,imminent_news,53957,31475,"World news for global citizens - We search for the most shared news in any language and bring them to you. Now focused on the Ukrainian crisis. 
By @translation",,"🇨🇭 Faced with the war in Ukraine, Europe is using Qatari gas to make itself independent of Russia. But a visit to the small Emirate of the Gulf shows that the hopes are built on sand.

From @danielsboehm @nzzwirtschaft. #switzerland #mostshared https://t.co/EKE0wDCn8N",en,2022-04-04 07:30:01+00:00,1,0,1,0
458,298000076,TembaPr,431,1154,Public relations professional ...motor sport fanatic.. l acknowledge the supremacy of God Almighty,Zimbabwe,@bvanyangu8 He’s going to get payed and to bank his money ikoko Switzerland .,en,2022-04-04 07:29:44+00:00,0,0,2,0
459,1011565812,1129_ali,330,107867,Freelance Scanner is an extention of Freelance that let you know the client username and profile of the project posted on Freelance,"Karachi, Pakistan","Fix auction payment flow
Budget (250-750) USD
Name: julian36
Country: Switzerland
Client : https://t.co/75tpbdLlWb
Project Link: https://t.co/lU7obHrtJE
https://t.co/EwQetDzLqh #HATINC #Freelance #freelancer #business #programming",en,2022-04-04 07:27:01+00:00,0,0,0,0
460,742794657386598400,Pbern12,6084,121136,"Texte und Bilder hier kann, soweit die Rechte überhaupt bei mir sind, jeder absolut frei verwenden. Keine Credits oder sonst was nötig.","Wien, Österreich","@bakerstherald ihr meint die Vizepräsidentin der österreichischen Nationalbank? Die hat doch den Job dort 2018 bekommen, oder?",de,2022-04-04 07:24:50+00:00,1,0,1,0
461,43085569,BR_Franken,25272,141104,"Hier twittert das Team von BR Franken Themen aus Mittel-, Ober- und Unterfranken – franken@br.de",Franken,Fränkische Schweiz: Osterbrunnen sind nach Zwangspause zurück https://t.co/Mr92PGFa6Q #franken https://t.co/w5XYwjC6Sa,de,2022-04-04 07:24:03+00:00,1,0,3,0
462,3069279631,ReciteSocial,14682,1747010,I am a bot that lets you know when your tweets are quoted in news articles. Follow to get articles in your timeline that quoted accounts you follow.,,@armradio Your tweet was quoted in an article by armradio https://t.co/rQ3Ga9QoNG,en,2022-04-04 07:23:13+00:00,0,0,0,0
463,3069279631,ReciteSocial,14682,1747010,I am a bot that lets you know when your tweets are quoted in news articles. Follow to get articles in your timeline that quoted accounts you follow.,,@armradio Your tweet was quoted in an article by armradio https://t.co/rQ3Ga9QoNG,en,2022-04-04 07:23:11+00:00,0,0,0,0
464,3069279631,ReciteSocial,14682,1747010,I am a bot that lets you know when your tweets are quoted in news articles. Follow to get articles in your timeline that quoted accounts you follow.,,@armradio Your tweet was quoted in an article by armradio https://t.co/rQ3Ga9QoNG,en,2022-04-04 07:23:09+00:00,0,0,0,0
465,713982244583579648,ToscanRalph,3706,27106,"Motorradfahrer, Weinliebhaber, Katzenfreund. RT/Like/Follow ≠ Zustimmung. Konservativ-liberal. Persönliche Meinung. #Katzenbilder",Schweiz,"@gerhardpfister @Mitte_Centre @EDA_DFAE @ignaziocassis Weil es uns in der Schweiz noch zu gut geht? Wäre es nicht an der Zeit, wenn das Parlament/der Bundesrat endlich die explodierenden Energiekosten dämpfen würde, damit Geringverdiener wieder Geld zum Leben haben?",de,2022-04-04 07:21:16+00:00,1,1,8,0
466,1130460893727399937,ACEngagement,499,44048,"With Presence in over 40 African Countries, We Facilitate Communities in Accelerating the Delivery of SDGs Through Sharing Best Practices & Mentorship.",Global,Financial Control Intern for Switzerland https://t.co/z95W3zkDyx,en,2022-04-04 07:19:05+00:00,0,0,0,0
467,1379750400224530435,FinancialGraphs,30,116,"Exploring ways to present financial data at an appropriate level of detail: Excessive detail masks the information.

I'm a bot, and I tweet at 9:30 CET.",,"@FinancialGraphs. Today market distribution in Switzerland.  #SMI 
Area: volume. Color: Daily return. https://t.co/uZseyYxryn",en,2022-04-04 07:15:27+00:00,0,1,0,0
468,2311031922,swissforextradi,617,70952,"Daily business NEWS, brokers reviews and trading tips.",Switzerland,Can CO2 capture and removal help solve the climate crisis?: The latest United Nations report on mitigating climate change looks at negative emissions technologies. Switzerland plays a pioneering role in the removal of CO2 from the… https://t.co/15HC5B3UEA #swissforextrading,en,2022-04-04 07:15:03+00:00,0,0,0,0
469,1701199932,JudegentaJude,145,32350,,,deposit Virginia robust metrics Switzerland haptic turquoise Money Sweden open-source Chicken optical https://t.co/mCfPbwgE5N,en,2022-04-04 07:14:24+00:00,0,0,0,0
470,3027970893,AlessioUrban,37673,53026,🇮🇹 Global Macro - ALWAYS IN BUSINESS 👊,"Lugano, Svizzera","On the road back to Switzerland 

Back to business https://t.co/qHz4drdk5U",en,2022-04-04 07:13:20+00:00,2,4,34,0
471,1725076087,shukri_t2,23,2524,,,tan Central Investment morph Switzerland invoice Manager digital Strategist infomediaries Intelligent Sleek https://t.co/LWsAnE3JsM,en,2022-04-04 07:12:33+00:00,0,0,0,0
472,18668392,Moneycab,3863,153924,News zu Unternehmen - Wirtschaft - Wissen.,"Einsiedeln, Switzerland","2021 hat die Gesamtzahl der eröffneten Firmen- und Privatkonkursverfahren gegenüber dem Vorjahr um 9,1% zugenommen. Auf kantonaler Ebene wurde der stärkste relative Anstieg im Kanton Aargau verzeichnet (+24,6%). #Konkurse #Betreibungen https://t.co/am02rBR2My",de,2022-04-04 07:12:30+00:00,0,0,0,0
473,20301741,preishals,593,96720,#Preishals bietet seit 2006 kostenlos und ohne Anmeldung für fast 5.000 Online-Shops tolle #Gutscheinaktionen an. Den #Rabattcode einfach im Warenkorb einlösen!,"Hamburg, Deutschland",#Douglas Schweiz – aktueller Gratisartikel | MKW: 49 CHF https://t.co/k7aglTnbD2,de,2022-04-04 07:12:16+00:00,0,0,0,0
474,14770715,swissbusiness,87994,692881,The Swiss Business Club is connecting business people,Zurich,Switzerland approves CHF 4.500.000 for Armenia – Public Radio of Armenia - armradio https://t.co/HFmzB1KuTZ,en,2022-04-04 07:10:38+00:00,0,0,0,0
475,158289900,BIS_org,125510,17976,Promoting global monetary & financial stability - - - - Join us @BIS_org_jobs,"Basel, Switzerland","STARTING SOON: Agustín Carstens speaks about #DeFi and the financial system of the future at the opening of the joint conference with the Swiss National Bank, “Does safe DeFi require #CBDCs?” Watch here: https://t.co/Pbynm2rfoD
@SNB_BNS https://t.co/yX7WHRyhpE",en,2022-04-04 07:10:01+00:00,16,22,32,13
476,1450707952466268160,NoFrontex,935,342,"Keine Finanzierung von Frontex: Bewegungsfreiheit für alle statt Grenzgewalt

Pas de financement de Frontex : Liberté de circulation au lieu de la violence",,"""Damit macht sich Frontex und mit ihr auch die Schweiz mitschuldig für die Gräueltaten, die Migrant:innen in Libyen widerfahren.""

Der #Frontex-Ausbau schränkt diese Entwicklung nicht ein, sondern zementiert sie. Kein Geld für diese tödliche Politik - NEIN am 15. Mai!

#NoFrontex https://t.co/8gB2LOSbbc",de,2022-04-04 07:09:09+00:00,1,1,4,1
477,1281542913634295808,WADPMNilakshiW1,279,8116,"#Founder @templateNB 
#Programmer  #WordPressTheme & #WebDeveloper",Denmark,"#Berlin #Hamburg #Munich #Frankfurt  #Cologne  #Germany #WomenWhoCode #Switzerland #Nuremberg #javascript  #100DaysOfCode #CodeNewbie 
 Wir sind Experten für WordPress-Webdesign. Holen Sie sich Ihre Sofortlösungen und entwickeln Sie Ihr Online-Geschäft.
https://t.co/82n7Q0fwiI https://t.co/6TPo2v3SSm",de,2022-04-04 07:02:00+00:00,0,0,0,0
478,1458788615249616905,GwerderDany,4,67,Your Sales Expert for🇨🇭 online market access • Social Selling & Social Media • +41 44 585 15 11,Schweiz,"early bird vor dem Sturm...
Ein organisierter Start in den 2ten Messetag.
Ich wünsche allen einen spannenden und  erfolgreichen und Messetag.

➡️ Halle 550, Birchstrasse 150, 8050 Zürich-Oerlikon, Halle B

#sharingiscaring #handel
#sales #switzerland #dan…https://t.co/Gv8fkUiJCS",de,2022-04-04 07:01:51+00:00,0,0,0,0
479,1409156352270901252,HansGrtner4,714,26192,Sie bauen wieder Mauern…,,"@DerDanielM @Cantalupo72 @OliverKaiser_ @MAStrackZi @RusBotschaft @Bundeskanzler @ABaerbock @c_lindner @MarcoBuschmann @n_roettgen @JoWadephul @DietmarBartsch @cem_oezdemir Demokratischer Staat 🤣🤣🤣

Kolomoyskis Demokratie… fragen Sie doch mal Selenskyi woher das Geld in der Schweiz und London stammt das er dort anlgelegt hat. Oder eher „verschoben“… 

Aber ja, so wird es dort stehen. So wie die #Brutkastenluege und #Chemiewaffen im #Irak",de,2022-04-04 06:59:28+00:00,0,0,2,0
480,2821035625,relayberita,92,22453,http://t.co/vXgpzm7Rru Sekedar menyampaikan kembali informasi penting yang kami relay kembali buat Anda … Selamat Membaca,Jakarta,Bacon Loan overriding Switzerland Engineer Soft Accounts Frozen violet Concrete revolutionary Stream https://t.co/xaBmxIRrlf,en,2022-04-04 06:58:09+00:00,0,0,0,0
481,2811862789,SteelMason0912,59,2476,"Biochemistry Graduate from Sheffield Hallam. 
If you can be anything today, be kind ❤",,"@BrexitBin Notice who else isnt a part of the single market for energy (apart from Switzerland)... kind of gives the game away, doesnt it?",en,2022-04-04 06:56:55+00:00,0,0,0,0
482,1372182537683013637,decker_ab,2039,5421,"Landlocked #writer and #translator, a Devonshire lad at heart, still missing the sea. So my #WIP has a coastal setting, with a dark side.
https://t.co/vPoJdvDfrl",Switzerland,@Bobbaaah @dortmund719 Indeed. It was triggered by the sub-prime mortgage disaster in the US. I recall talking to my bank manager (in Switzerland) about it. He assured me his bank was one of the best capitalised banks in the world. A week later his bank went cap in hand to the government for a handout.,en,2022-04-04 06:56:10+00:00,0,0,3,0
483,1123175934117449728,Mittellaendisch,2702,21453,"DIE MITTELLÄNDISCHE ZEITUNG - Online & Print seit 2019
https://t.co/WuTvzjz4Hk / https://t.co/7b2Gku7pSK / https://t.co/67fUnqaEPU","Düdingen, Schweiz",Made in Switzerland https://t.co/Ub1CmuJnGC,en,2022-04-04 06:53:54+00:00,2,0,6,0
484,1262704804784230401,BeatrixRentke,29,348,"Master of Business Administration, University of Rochester, Rochester, NY
Senior Risk Manager",,"@BIS_org @SNB_BNS Ich lese gerade den Jahresbericht der SNB. In Bezug auf das Thema BIP Entwicklung habe ich zum Thema Inflation das BFS (inkl. Statistiken) aufgerufen. Zuerst denkt man an einen Aprilscherz, aber die Veröffentlichung enthält ein Reputationsrisiko. https://t.co/PTV4g5AYd2",de,2022-04-04 06:53:51+00:00,0,0,0,0
485,1372090824767455232,nkf_ch,45,139,Niederer Kraft Frey is a leading full service Swiss law firm based in Zurich with an international approach. Follow us for legal news and insights.,"Zurich, Switzerland",NKF advised Credit Suisse (Switzerland) Ltd. on the financing of AS Equity Partners' acquisition of SPS Post Solutions from Swiss Post at an enterprise value of CHF 375 million. https://t.co/nKN60qVeE3 https://t.co/hNzzhXAlPT,en,2022-04-04 06:50:17+00:00,0,0,0,0
486,205162032,armradio,3344,13024,,"Republic of Armenia, Yerevan",#Switzerland approves CHF 4.500.000 for #Armenia https://t.co/kUY5qE6HiM via @armradio,en,2022-04-04 06:49:36+00:00,0,9,5,0
487,1409484755335323652,johnnboscoh,165,4796,Global Citizen🌐,"Nairobi, Kenya","@erikriwa What's the power of their shilling compated to ours? Their GDP? Their economic power, we are better than them all but you want to compare us with them? It's like the US saying fuel in Switzerland is higher than fuel in US, bullocks❗",en,2022-04-04 06:46:49+00:00,0,0,1,0
488,1283041280,ChrisRuegs,249,6753,,,"""Der Kurznachrichtendienst [Twitter] hat lediglich zwei der auffälligen 100 Accounts während unserer Recherche gesperrt. Die anderen hauen weiterhin fleissig in die Tasten. Für Putin. Gegen die Ukraine. Und gegen den Westen.""

https://t.co/E1Cx6HclsD",de,2022-04-04 06:46:13+00:00,0,0,0,0
489,221961207,lgtcaptial,402,57775,Swiss Financial Services,Switzerland,Snapshot: regulating high-yield debt in Switzerland - Lexology,en,2022-04-04 06:43:29+00:00,0,0,0,0
490,1278976418,EarlSadullo,54,31267,,,Steel Buckinghamshire Market Orchestrator Rustic e-services SMS Switzerland target e-services Account Associate https://t.co/irBR1YWv8P,en,2022-04-04 06:42:57+00:00,0,0,0,0
491,3114638378,deenakilamganda,27,2731,13 years old Fb Deena kilam Ig: itsdeena😍,"Hollywood, FL",Square Alaska haptic invoice Investment Handcrafted Ergonomic Direct Chicken Switzerland Fantastic Concrete https://t.co/YTzz8Vgz9e,en,2022-04-04 06:42:07+00:00,0,0,0,0
492,1070327926799908865,GrueneParlament,1699,766,Die Grüne Fraktion besteht aus 35 National- & Ständerät*innen. | Dieser Account wird betreut von: @GrueneCH. | En français: @groupedesverts,Bundeshaus Bern,"Unter dem Titel «Das Geschäft mit Putin» debattiert Nationalrätin @ManuelaWeichelt heute Abend im @kosmoszuerich mit weiteren Diskussionsteilnehmenden über den Krieg in der #Ukraine und die Konsequenzen für den Finanz- und Rohstoffplatz Schweiz.

https://t.co/ybEpSFcpmq",de,2022-04-04 06:42:03+00:00,2,0,5,0
493,14770715,swissbusiness,87994,692881,The Swiss Business Club is connecting business people,Zurich,Snapshot: regulating high-yield debt in Switzerland - Lexology https://t.co/get4CC2a6k,en,2022-04-04 06:40:34+00:00,0,0,0,0
494,3223969787,SBFI_CH,5717,2130,"Staatssekretariat für Bildung, Forschung und Innovation
Secrétariat d’Etat à la formation, à la recherche et à l’innovation","Bern, Schweiz",How does the Confederation promote VPET in Switzerland? What are its goals for the years 2021 to 2024? Where is federal money being spent? This short film provides some answers: https://t.co/wFJpcMvkjt https://t.co/wFJOerojaI,en,2022-04-04 06:40:03+00:00,3,0,6,0
495,4895209487,SwissEcoblog,111,33885,,,"@SNB_BNS  2022-03-31 – Speech – Andréa M. Maechler / Thomas Moser, Member of the Governing Board / Alternate Member of the Governing Board: Life after Libor: A new era of reference interest rates https://t.co/flMEwAbKge",en,2022-04-04 06:34:30+00:00,0,0,0,0
496,1070164555,KCagaanan,147,31367,,,Licensed Cambridgeshire Forward Outdoors copying Granite Market Chair protocol Pants platforms Switzerland https://t.co/P5jv1ujnrm,en,2022-04-04 06:33:04+00:00,0,0,0,0
497,17594732,erlebnispete,1992,25388,MICE Marketing. Owner https://t.co/Ibn9Nd9hQs - community for #eventprofs from🇩🇪🇦🇹🇨🇭& int. MICE suppliers. https://t.co/petDDElRD3,Hamburg,"The #SupplierPost(s) 📯 is the biweekly newsletter for international suppliers in the MICE industry. Inspiring topics and information for more new business in the most important European buyer markets: Germany, Austria and Switzerland. The #greenmile22 is…https://t.co/wp0VlqGy98",en,2022-04-04 06:31:52+00:00,0,0,0,0
498,3906947543,SNB_BNS,9846,3246,Swiss National Bank / Schweizerische Nationalbank / Banque nationale suisse / Banca nazionale svizzera,,"Does safe DeFi require CBDCs? Watch a livestream of the conference hosted by the #BISInnovationHub and the Swiss National Bank starting at 9:30 am CEST today.

Livestream: https://t.co/zvHpY3yeSl
Agenda: https://t.co/jmltCCP9sE https://t.co/i70d4UhwGv",en,2022-04-04 06:30:09+00:00,4,0,1,0
499,1413008603401834498,BioLonely,15,536,"Poet:Lonely  boi.
 F/B pg:Lions only.
 IG :Emmanuelngwangwa
YouTube:https://t.co/lawpYHo1rG",,"🤣😂🤣 No more chopping  money like groundnuts again.😂My brother don drop quote😂,Switzerland na mate? 😂🤣No Mago mago.On schedule.All that your ngah them go run you now😂
Trust me you gonna meet  genuine  love now.❤✊ https://t.co/dL2ZDrJGqU",en,2022-04-04 06:28:45+00:00,0,0,2,0
500,2696249536,claufriedl,1947,1885,"Nationalrätin @SPsangalle, Umweltnaturwissenschaftlerin

https://t.co/wPl6w0UiOA",St. Gallen,"Das Grauen ist riesig. Sofort alles stoppen, was diesen grauenhaften Krieg weiter finanziert. Boykottieren von russischen Fossilen, verhindern von Handel russischer Rohstoffe über die Schweiz, aktives Suchen der Gelder der Oligarchen. https://t.co/b0JFS3MtSq",de,2022-04-04 06:26:16+00:00,0,1,5,1
501,555370896,Rob_Kimbell,64530,378782,Believer in a revitalised UK. Delivering good news (as often as possible). Personal thoughts. RTs/Follows/Likes ≠ endorsements necessarily.,United Kingdom,"🇬🇧🇨🇭 UK–SWITZERLAND TRADE: Bilateral trade in goods between the UK and Switzerland last year was worth more than twenty one billion pounds (£21.564bn), of which over half (55.1%) was UK exports to the non-EU country with the world's twentieth largest economy.    

ONS, IMF.",en,2022-04-04 06:25:00+00:00,5,0,19,0
502,893411166021574656,SunilKandalkar4,1113,49083,"नैनं छिन्दन्ति शस्त्राणि नैनं दहति पावकः।

न चैनं क्लेदयन्त्यापो न शोषयति मारुतः।।2.23।।",India,"@TachilR @advocate_co @RanjitOne @ganesan312 @krishpachegonkr @kirti_sd @anshsharma @sanjayuvacha @sunilddesai @SRasikDoshi @aayeff1 @epawitter1 @watdehel @Scimitar_SS @Tamil1947 @ChokidarCh0rHai @SocioPoliticalW @AvijitSinha5 @rsvas2 @Puneetvizh @twilightfairy @IchbinUjjaini @kukk44 @priyapyadav18 @Saqibmugloo @tarun_k_trivedi @DickDarryl @scrapravi @instigate_in @Nikhil_P_B @b_k70 @navasmytheen @PreetiSMenon @terence_fdes @Tapan_999 @amitbehere @TewariAlok @SatishPan2013 @Vidyut @EmpoweringGoa @joerave @koyal19 @KPadmaRani1 @ScrewedbyState @kurup62 @geetv79 @BhavikaKapoor5 @priyankac19 @sadhavi As of end-November 2021, India was the fourth-largest foreign exchange reserves holder in the world after China, Japan, and Switzerland, the Economic Survey 2021-22 has noted.",en,2022-04-04 06:24:08+00:00,0,1,0,0
503,1498722043382091787,SamWan39578101,0,130,,,"@theragex Waste of money... Would be smarter to use that money on blocking russian assets, but hey, it's switzerland, we love money, especially blood money.",en,2022-04-04 06:20:14+00:00,0,0,0,0
504,3711327938,robelneriano,286,38833,,,Executive User-centric Switzerland Books orange Arkansas Refined Borders Investment navigating Implementation out-of-the-box https://t.co/Zvw4GYENKs,en,2022-04-04 06:19:44+00:00,0,0,0,0
505,1451449781172252686,blufolioAG,34,55,Digital assets and decentralized behaviours are coming of age as the world builds back better! Ask us about it!,"Geneva, Switzerland ","With more than a decade-long background in ESG investment, blufolio invests today at the confluence of blockchain opportunity and sustainability initiatives.

https://t.co/jqMiYJbnFH
Ask us about it ir@blufol.io
#crypto #blockchain #institutional #esginvesting #switzerland",en,2022-04-04 06:18:21+00:00,0,1,0,0
506,3062411848,dt_sqr,12,375,Pro Boi 3000,,@honam @WholeMarsBlog I live in switzerland and looking into the future is easy here. People are not money constraint here. So a lot of Teslas. Like norway. When they get cheaper it will be the only car on the road.,en,2022-04-04 06:13:44+00:00,0,1,0,0
507,236357999,FHNWbusiness,2301,4734,FHNW School of Business is a leading establishment in education and internationalisation. @tanijita @FSchonmann are tweeting,"Switzerland/Basel,Brugg,Olten","Salomé Szentpaly decided for the MBA FHNW Cross-Cultural Leadership Programme because it was attractive to attend an international study programme in Switzerland and to graduate with a Swiss degree as well as a U.K. degree. #mba #success

https://t.co/MJ7sEnjZgU",en,2022-04-04 06:10:02+00:00,0,0,1,0
508,1350065685834178560,hardwor02087900,58,3459,Working hard to achieve my dreams.,,@KrattigerNadja @IstVelo @Molossoidea @IGRisikogruppe @quervain_de @sbbnews Bezüglich Sport: Team- und Kontaktsportarten konnten mit Ausnahme des Sommers zwei Jahre lang kaum ausgeübt werden. Wer seine Leidenschaft nicht ausüben kann geht deswegen nicht automatisch joggen und dann passieren Dinge wie diese hier: https://t.co/FOExthWRCp,de,2022-04-04 06:09:06+00:00,0,1,0,0
509,460288171,cashInsider,5100,21033,Der cash-Insider beobachtet täglich das aktuelle Börsengeschehen im In- und Ausland und hat das Ohr nahe bei Börsen-Gerüchten und Marktspekulationen.,Schweiz,"VORBÖRSE SCHWEIZ:

$SMI +0,68%

$CFR +1,3% (Kurszielerhöh.)
$LOGN +2,6% (Heraufstufung)
$NOVN +1,3% (Neuausrichtung)
$ROG +0,8% (Produktnews)

$IDIA +2,4% (Produktnews)
$IFCN -1% (ex Dividende)
$LEON -2,1% (ex Dividende)
$PSPN -1,9% (ex Dividende)
$VACN +0,8%",de,2022-04-04 06:05:12+00:00,0,0,0,0
510,887211942225616896,TheMarket_CH,2755,6614,"Einordnung, Inspiration und Meinung zum Geschehen an den Finanzmärkten.","Zürich, Schweiz","Vorbörse Schweiz🇨🇭:

SMI +0,68%

Logitech 2,6% (Upgrade)
Novartis +1,3% (Reorganisation)
Richemont +1,3%
Roche +0,8% (Daten MS-Mittel)

Idorsia +2,5% (Daten Clazosentan)
Inficon -0,9% exDiv
PSP -1,8% exDiv
Leonteq -2% exDiv

Zur Übersicht: https://t.co/Q9hsL52we6",de,2022-04-04 06:04:27+00:00,5,0,5,0
511,1055217371860758529,CableFreeTVUSA,102,10826,"Watch Your Favorite TV Channels (Sports, Shows) Live Online without Cable!",United States,"Trade Alert: The Independent Non-Executive Chairman Of Watches of Switzerland Group plc (LON:WOSG), Ian Carter, Has Just Spent UK£100k Buying 25% More Shares &amp; More Switzerland News https://t.co/V4aeeyb2VO",en,2022-04-04 06:03:54+00:00,0,0,0,0
512,3140868842,mariannevillen3,41,30257,,,Shirt Towels exploit pricing Money neutral pixel Switzerland application synthesize Inlet Granite https://t.co/PVJDsPilUm,en,2022-04-04 06:01:36+00:00,0,0,0,0
513,4414887713,lebrutsky,167,4795,Anime/Gaming/CyberSec/Crypto,Russia,"@jrueesch @charleygirl993 @nexta_tv ""Switzerland was and is always on the side of Humanity""
LMAO thery were literally banking for the nazi's and storing gold and money from Holocaust victims.",en,2022-04-04 05:58:54+00:00,0,0,0,0
514,25689087,MoneyInsider_,1536,11722,"Money Insider Magazin für Finanzen, Aktien, Versicherungen und Geldanlage.",Berlin,Archiv: Schweiz: So kannst du 2022 Krankenkassen Prämien sparen https://t.co/KaQEjxWDqT #krankenkasse,de,2022-04-04 05:58:19+00:00,0,0,0,0
515,1383870183127748610,itvc_,539,7075,ITVC is an IT Consulting company that focus in #digitaltransformation #worldwide,,Amazon's Foray into Fintech Aims to Increase Participation in E-Commerce Ecosystem | Fintech Schweiz Digital Finance News – FintechNewsCH - Fintechnews Switzerland https://t.co/nvzPBCANxh #fintech #trends #technology,en,2022-04-04 05:58:05+00:00,1,0,0,0
516,1498484026759278593,Thesa59285413,0,389,,,@manilabulletin Bongbong Marcos also confirmed for the first time that he had a direct hand in trying to withdraw US$200 million from a secret family bank account with Credit Suisse in Switzerland.,en,2022-04-04 05:54:12+00:00,0,0,0,0
517,73210036,bibabobubi,8,357,,Düsseldorf,"@KStovring @JasonDJudge @YudinGreg 'Influencers' of that narration are even importing this to Germany, Austria and Switzerland. For them it's mostly about clicks and money, but it's actually spreading this fear and hatred for communism to places with established social security and social economy, that should",en,2022-04-04 05:51:24+00:00,0,1,1,0
518,1504178746647101449,TeRyUeE,11,296,"#FCKPTN
'$ 🧠 BRAINWA$HED 🚿 P$YCHOPATHIC $ICK ZZ - $YSTEM OF
#PUTINSMILITARYTARGETS †††††
 -  🪖🕊️ MILITANT PACIFIST 🕊️ 🪖 - 
🌐🎭 SUPPORT #ANONYMOUS 🌐🎭",🌌 MOTHER UNIVERSE ⚧️,"@YourAnonRus @EnjoyAnonDuck @GeeDawg55975157 https://t.co/X8p0DsYXX6

USA - Check out all the economic friends of criminal ex president Donald Trump etc.
UK &amp; SWITZERLAND etc - Belong to the most important financial market and capital places (Nestle, one of the world's largest companies, still active in Russia)
etc etc etc",en,2022-04-04 05:50:36+00:00,0,0,0,0
519,1498482856108052483,Aljun85578680,0,395,,,@philstarlife Bongbong Marcos also confirmed for the first time that he had a direct hand in trying to withdraw US$200 million from a secret family bank account with Credit Suisse in Switzerland.,en,2022-04-04 05:44:45+00:00,0,0,0,0
520,1245035605488275458,bittosky,127,1185,voluntaryist - #bitcoin is freedom of speech,,@paoloardoino Does the recent EU FATF rules apply to Switzerland? Are any Bitcoin job positions on the market?,en,2022-04-04 05:41:38+00:00,0,1,0,0
521,14770715,swissbusiness,87994,692881,The Swiss Business Club is connecting business people,Zurich,"Trade Alert: The Independent Non-Executive Chairman Of Watches of Switzerland Group plc (LON:WOSG), Ian Carter, Has Just Spent UK£100k Buying 25% More Shares - Simply Wall St https://t.co/5SVlZMZley",en,2022-04-04 05:40:36+00:00,0,0,0,0
522,2482010738,Swiss_Fintech,9235,6823,"Switzerland's non-profit fintech association and community for fintech,  entrepreneurship and digitization.

Host of @FintechFair | https://t.co/waYHVuekHQ",Switzerland,"📢The SWISS FINTECH Fair is the place where Switzerland´s finance &amp; fintech industry moves forward. 🏷️ Early Bird discounts are only available till 30 April 👉https://t.co/sddSW8R2u1 
See you on September 9 in #Zurich!
#swiss #fintech #switzerland https://t.co/1UnR9AKqb3",en,2022-04-04 05:36:03+00:00,0,5,1,0
523,4895209487,SwissEcoblog,111,33885,,,@SNB_BNS  2022-04-01 – Financial markets – Public bonds of the Swiss Confederation according to maturity (situation at 01.04.2022) Download PDF https://t.co/KPqEQ1wEul,en,2022-04-04 05:34:20+00:00,0,0,0,0
524,1099950447450824704,EichstadtTilman,780,8953,"Prof. & Chef praktizierender Mikroökonom mit Fokus Verhandlungen und Nachhaltigkeit, all tweets my own, personal views& opinions","Berlin, Deutschland","@bctallis Nope, German's do not realize that. There is also too little Debatte about it in public Media. 

The ruling belief remains: 

Can't we be like Switzerland? Neutral but making Business with everyone...",en,2022-04-04 05:33:58+00:00,0,0,2,0
