,Unnamed: 0,tweet_id,author_id,tweet,lang,tweet_time,like_count,follower_count,following_count,tweet_count,retweet_count,quote_count,reply_count,call_berlin_time,annotate_sent,annotate_person
1330,1875,1500983733029060620,283945602,"@KrautSource82 @ChrisFilmFan @NinjaNewfieCA @cbctom Of course they do you bloody idiot.
Look how much cash the sanctioned russian oligarchs have outside russia. That takes away money from ordinary russians.
It's the same here, it's not in the economy, it's outside of it. Offshore, in swiss banks, hidden, untaxed and unnecessary.",en,2022-03-07 23:56:23+00:00,3,2008,3159,16332,0,0,1,2022-05-07 11:20:23,,E
1331,1855,1501217306185289730,818526966349492224,"US spends 17% of GDP on medical services, next is Switzerland at 12%

The Netherlands &amp; Denmark spend 3.5% of GDP on long-term care, while US spends 1.5%

What does that extra LTC $$$ buy The Netherlands &amp; Denmark?

In part, it buys more home- and community-based services

2/",en,2022-03-08 15:24:31+00:00,9,9562,1185,1983,3,1,1,2022-05-07 11:20:23,,E
1332,1843,1501300790148878339,1418811426,"@ShahidaQureshi5 @lmranRiazkhan_ @OfficialDGISPR (2) uneducated not aware of world politics &amp; jahil, so USA UK Switzerland France  et al wound their tails in their little fingers(at same time allowing them 2steal plunder their own country &amp; invest in theirs (double benefit 4 them as they then had them in their grips 2 use 4ever",en,2022-03-08 20:56:15+00:00,4,2063,2087,56793,2,0,0,2022-05-07 11:20:23,,E
1333,1839,1501335773840175104,1408753047799484416,"$doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2022-03-08 23:15:16+00:00,40,44,6,12169,12,0,5,2022-05-07 11:20:23,,E
1334,1831,1501451602280198146,1460784147690000389,"$doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2022-03-09 06:55:32+00:00,5,31,50,3253,1,0,0,2022-05-07 11:20:23,,E
1335,1824,1501512127286484994,1500465930144718851,"Gold price jumped because fiat money value fall down from war and inflation as well. What about Swiss franc?
#Ukraine️ #goldprice #usd",en,2022-03-09 10:56:02+00:00,3,69,956,350,2,0,0,2022-05-07 11:20:23,,E
1336,1819,1501579501293252608,877704571853963264,"*GLAPINSKI: POLAND TO TALK WITH SNB TO EXTEND SWISS FRANC SWAP

Wonder why?",en,2022-03-09 15:23:45+00:00,8,6939,867,15969,0,0,1,2022-05-07 11:20:23,,E
1337,1785,1501950646982877189,1413027896,"Real Central Bank Rate (rate minus inflation)
Turkey: -40.7%
Argentina: -8.2%
US: -7.8%
Eurozone: -6.3%
Poland: -5.7%
Czech: -5.4%
Denmark: -5.4%
UK: -5.0%
Thailand: -4.8%
Canada: -4.6%
Sweden: -3.7%
Australia: -3.4%
Swiss: -3%
Korea: -2.5%
India: -2.0%
Mexico: -1.3%
Japan: -0.6%",en,2022-03-10 15:58:33+00:00,180,392527,120,24420,72,8,6,2022-05-07 11:20:23,,E
1338,1761,1502093681502871556,254062920,"@RBReich In the latest life expectancy tables, US is 46th, with men and women living 4 years or more less than those in Australia, Spain, Switzerland, Singapore, Italy and others,despite spending much more of GDP on healthcare. The US system only works well for the really rich.",en,2022-03-11 01:26:55+00:00,7,36,100,3897,2,0,0,2022-05-07 11:20:23,,E
1339,1758,1502174192749318150,1322895502736850945,"$doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard-earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2022-03-11 06:46:51+00:00,7,25,147,1983,6,0,4,2022-05-07 11:20:23,,E
1340,1752,1502192012161859584,555370896,"15 of the Top Twenty economies are outside the EU.

United States
China
Japan
United Kingdom ⬅️
India
Canada
South Korea
Russia
Brazil
Australia
Mexico
Indonesia
Iran
Saudi Arabia
Switzerland

IMF, nominal GDP, latest.",en,2022-03-11 07:57:39+00:00,30,65577,5168,380048,13,2,0,2022-05-07 11:20:23,,E
1341,1734,1502268571581304833,890213703488069632,"These cross-border payments are possible thanks to Jarvis Network's ecosystem: fiat on and off-ramp, fiat-backed stablecoins, concentrated liquidity AMMs, and our own on-chain Forex!

We already helped move funds to and from Canada, France, Switzerland, Nigeria, and Japan.

9/10",en,2022-03-11 13:01:52+00:00,7,17293,110,2246,0,0,1,2022-05-07 11:20:23,,E
1342,1731,1502288218934456323,1262925947877167107,"Innocent people are dying, again. Putin and zelensky are bad guys. America needs to focus on America  that’s falling apart. Inflation is surging. Freedom is being stolen right before our eyes. Border continues to look like Swiss cheese. J A b side effects are being ignored. Mess.",en,2022-03-11 14:19:57+00:00,6,3013,3321,45599,0,0,4,2022-05-07 11:20:23,,E
1343,1717,1502337245113688067,1142007690098593792,@WeekendInvestng Because US &amp; Europe can confiscate your Forex Reserves at will. Infact we should bring back our Gold Reserves from Switzerland as well. Every critical thing should be in India including data. De globalization is the new trend.,en,2022-03-11 17:34:45+00:00,8,10,41,573,0,0,0,2022-05-07 11:20:23,,E
1344,1711,1502419043092873216,1453518568021127169,@CanadianPolling Wait till years more of ridiculous inflation cnds will flip easily to poilievre Swiss model of governing,en,2022-03-11 22:59:48+00:00,6,13,128,334,0,0,1,2022-05-07 11:20:23,,E
1345,1707,1502466253713289227,22307765,"Even with the same pandemic, high oil prices, and supply chain disruptions as the US, annual inflation is only 0.5% in Japan, 1.6% in Switzerland, 2.9% in France, and 3.6% in Korea vs. 7.5-8% in the US. Maybe the difference is America's monetary/fiscal policy? @wesbury",en,2022-03-12 02:07:24+00:00,1192,24889,1955,38168,375,30,35,2022-05-07 11:20:23,,E
1346,1703,1502579144650944513,1466402447165820929,"@spectatorindex Russia's GDP is similar to Texas's.

Them invading Switzerland/Finland will lead their own economy to doom.",en,2022-03-12 09:35:59+00:00,4,1858,154,9961,0,0,2,2022-05-07 11:20:23,,E
1347,1702,1502641996841852932,268636316,"GENEVA, March 12 (Reuters) - Swiss banks are giving hourly updates on progress in implementing sanctions against Russian individuals and companies, Economy Minister Guy Parmelin said, and the government intends to report soon on the amount frozen.",en,2022-03-12 13:45:44+00:00,177,52420,1658,14284,64,4,5,2022-05-07 11:20:23,,E
1348,1693,1502695253853319171,1041404285811154946,@quaker_boats Invest in a Swiss Army knife.,en,2022-03-12 17:17:21+00:00,4,43296,39991,26839,0,0,0,2022-05-07 11:20:23,,E
1349,1683,1502793471513481221,1414429021086093313,"Only Turkey, Argentina, Brazil and Russia have an inflation rate worse then ours. 

Our inflation rate is three times worse then Switzerland and twice as bad as France. 

So yea, this is Biden’s fault.",en,2022-03-12 23:47:38+00:00,29,62603,4486,125876,8,0,1,2022-05-07 11:20:23,,E
1350,1678,1502901713929478144,58377339,@Dennis_Porter_ Switzerland 🇨🇭 - SNB (Swiss National Bank) will likely also be the first central bank of major financial economy to put #Bitcoin the balance sheet,en,2022-03-13 06:57:45+00:00,79,3534,1344,690,1,0,9,2022-05-07 11:20:23,,E
1351,1676,1502908516054536194,978563915775913985,"@RichardByworth @Dennis_Porter_ Why not? Switzerland is open minded towards Bitcoin, and the SNB was one of the first central banks to buy shares of Facebook and other tech companies. Might as well buy some Bitcoin soon.",en,2022-03-13 07:24:47+00:00,9,110,475,1908,0,0,1,2022-05-07 11:20:23,,E
1352,1675,1502944855831552000,33827440,"Umana Umana
Fortune Savings &amp; loans
Planwell
Nospecto 
Loom
Ultimate cyclers
MMM
Twinkas 
EatRich
Thinks
Cashseed
MBA Forex
Benignant Forte
Chinmark 
Imagine Global
Insha Allahu 
Lifesavers
Clarrita 
Swiss Golden

There will be more in the future. Nigerians &amp; get rich quick 🤣",en,2022-03-13 09:49:11+00:00,9,3215,1165,317482,5,2,7,2022-05-07 11:20:23,,E
1353,1667,1503010500271034371,72377367,"@euromove It's working perfectly well except where we anticipated cooperation from EU and thats the element that needs a radical rethink. Economy booming, jobs rocketing and world standing on the up. We need to do as the Swiss do and keep EU as far away as possible.",en,2022-03-13 14:10:02+00:00,14,1420,1916,53485,5,0,0,2022-05-07 11:20:23,,E
1354,1660,1503040114829705223,366851862,"In the short term inflation can be caused by non-monetary factors

Much is being said about inflation at a time when almost all commodites are experiencing a formidable simultaneous supply shock and where inflation is felt everywhere, even Switzerland is having inflation.",en,2022-03-13 16:07:43+00:00,6,36679,87,50996,1,0,1,2022-05-07 11:20:23,,E
1355,1655,1503073049138147332,1451807830915391496,"@RoofHanzo Well, several russian billionaires are trying to liquidate their BTC holdings into cash through swiss brokers and then invest this money in Dubai. One of them asked if there is a way how to quickly sell 125 000 BTC's.",en,2022-03-13 18:18:35+00:00,5,0,19,57,0,0,7,2022-05-07 11:20:23,,E
1356,1643,1503161092901642241,103375095,"@laurence_burris I was born in Sweden. Grew up during the disaster of the Democratic Socialist experiment in the 1970-80s. Swedes poorer, currency debased a factor of 10 compared to Switzerland. Inflation near double digits. Small biz destroyed. So I know the reality, you believe the myth.",en,2022-03-14 00:08:26+00:00,9,8898,5762,248842,3,0,1,2022-05-07 11:20:23,,E
1357,1638,1503266489452929025,460288171,"SWISS PREMARKET:

$SMI +0,28%
$SMIM +0,28%

$CSGN +0,4%
$NOVN +0,5% (product news)
$UBSG +0,4%

$BEAN +1,7% (broker call)
$UBXN +1,2% (broker calls)

Most other shares somewhat higher traded so far. Only a few movers seen.",en,2022-03-14 07:07:15+00:00,3,5123,297,21107,1,0,0,2022-05-07 11:20:23,,E
1358,1630,1503294548373557249,1411947348767477761,@OliveiraHalley @InstaNewsAlerts What a weird comment. Germany finally plans to spend 2% of GDP to fulfill NATO requirements. The F-35 lightning is state of the art 5th gen airplane. The Swiss and Fins are of the same opinion.,en,2022-03-14 08:58:44+00:00,3,5,134,55,0,0,1,2022-05-07 11:20:23,,E
1359,1610,1503451047628615680,1362286633689702404,"@Dennis_Porter_ Question: if u take 1,000 USD to buy Swiss Francs, u pay tax on its appreciation/depreciation? How is that measure? On an hourly basis? On a seconds basis? Daily basis? BTC is legal tender. So it’s a currency, NOT A SECURITY. It’s pointless and ilegal to tax BTC.",en,2022-03-14 19:20:37+00:00,50,191,1782,16526,1,0,14,2022-05-07 11:20:23,,E
1360,1589,1503798907083661313,1377120022569443334,"to invest in other countries.

 One cryptocurrency company has been inundated with requests from Swiss brokers to liquidate $2 billion or more of shareholdings.",en,2022-03-15 18:22:53+00:00,5,620,501,2061,1,0,0,2022-05-07 11:20:23,,E
1361,1584,1503845112941584389,26812429,"@INArteCarloDoss Inflation hedge. People wanted hard assets instead of cash.  Plus, Florida became the Switzerland of USA.  The state that didn't really shut down and has been back to normal for TWO years.",en,2022-03-15 21:26:29+00:00,3,103,331,1415,0,0,0,2022-05-07 11:20:23,,E
1362,1575,1503991262851977218,460288171,"SWISS PREMARKET:

$SMI +1,43%
$SMIM +1,63%

$CSGN +2,3%
$LOGN +1,8% (US trading)
$ROG +1,6% (product news)
$UBSG +2,3%

$COTN +1,9%
$BAER +1,9%
$KNIN +2,4% (broker call)
$LEON +4,9% (broker call)
$LISP +2,1% (broker call)
$TEMN +1,9%
$VACN +1,9%

Other shares also up.",en,2022-03-16 07:07:14+00:00,4,5123,297,21107,1,0,0,2022-05-07 11:20:23,,E
1363,1565,1504075635307732992,2919445269,@MubangiziEmmy @KOmukungu @jolwanga These republican guys steal u &amp; invest in swiss banks. Constitutional monarchies are different.,en,2022-03-16 12:42:30+00:00,4,689,456,17325,0,0,0,2022-05-07 11:20:23,,E
1364,1556,1504172263356219394,397156198,"Your occasional reminder that Russia's GDP (pop. 144 million) is smaller than that of Italy (59 million), only a little bit larger than that of South Korea (51 million), and only twice that of Switzerland (8 million). Or it was, before the Putin Imperial Fascist Follies.",en,2022-03-16 19:06:28+00:00,3,1109,2049,4432,0,0,1,2022-05-07 11:20:23,,E
1365,1554,1504186615236866050,245458261,"@Max_Fisher Being Swiss, if my advise to Ukraine would be: Go for the our model of neutrality. It's safe, you can be de facto ally of the West, and it's good for the economy...",en,2022-03-16 20:03:30+00:00,4,2587,1993,11630,0,0,5,2022-05-07 11:20:23,,E
1366,1550,1504229261955239939,1478689148,"@PersuasivePR @nikkiho01568980 @john_sipher @bouquetofkisses Forget the registry, it'll be in a shell corporation. Locals know, somewhere. Swiss reporters should be digging it out but there's a strongly ingrained ethic of privacy and non-interference. After all, hosting of rich people is key to the Swiss economy, in banking and otherwise.",en,2022-03-16 22:52:57+00:00,6,22840,4906,182844,0,0,2,2022-05-07 11:20:23,,E
1367,1541,1504367795911684105,1447494608632549378,"@sandhu_hamid @aqeelanjumpk @neelofer23 @_Jasmine001 @Rose96698479 @ilyashussain67 @_GrumpySoul @JavaidShaikh14 @RealJinn @walya_khan @qaispoint @Manzoor01162219 @RoxyMahel @AmityZN @mohsinmalvi19 @Ghareebpehlay @alibaba_2_chor @roseflourish_13 @saranoo14119598 @AmbzJehangir @ABBASJAFREE @AnjumFarooqui03 @Sheeba_Ali15 @Fazalur78189200 @MuhamadAfzalECP @pakchap @ahmadchahbon @AbrarGulshan @JKDubai1 @Gladiator1000s @javiqbal09 @FaridaOkhari @yusafzai313 @MaryamK30720965 @sab_insan_hain @SHMirza2 @ADVumeransari @MrNaassir @ernanabilla @ImranKhanPTI @ss @mohsinmalvi191 @100 @Avenger1821 @rameez189 Exactly , then politicians started looted and corruption perfectly put the country and nation in poverty &amp; self created  inflation to fulfil their own bank balances or Swiss acounts.",en,2022-03-17 08:03:27+00:00,5,1223,1698,22458,3,0,1,2022-05-07 11:20:23,,E
1368,1536,1504438472051855363,28489821,"Swiss bank Credit Suisse has upgraded Chinese stocks to 'overweight' following a recent commitment by the country's policymakers to support the economy.

“We think that Chinese equities offer attractive upside potential, with valuations still depressed.”",en,2022-03-17 12:44:17+00:00,40,60548,423,54302,5,0,3,2022-05-07 11:20:23,,E
1369,1534,1504443628755763207,1413027896,"Real Central Bank Rate (rate minus inflation)
Turkey: -40.4%
Argentina: -9.8%
US: -7.5%
Czech: -6.6%
Eurozone: -6.3%
Denmark: -5.4%
Canada: -5.2%
Poland: -5.0%
UK: -4.8%
Thailand: -4.8%
Sweden: -4.3%
Australia: -3.4%
Swiss: -3%
Korea: -2.5%
India: -2.1%
Mexico: -1.3%
Japan: -0.6%",en,2022-03-17 13:04:46+00:00,169,392527,120,24420,54,8,8,2022-05-07 11:20:23,,E
1370,1525,1504536220394680323,1081117009,"@Denys_Shmyhal @Nestle Russia has 1/2 the GDP of California.

So, how much revenue will Nestle keep in supplying Russia vs. losing just 10% in the US, UK, and EU do to a boycott.

Surely they teach math in Switzerland?",en,2022-03-17 19:12:42+00:00,8,167,1381,1677,0,0,1,2022-05-07 11:20:23,,E
1371,1503,1504834655652036630,2179477597,"@john_the_wise @visegrad24 Ireland or Switzerland are surrounded by NATO and seem to be doing fine.(with way more gdp/capita and life expectancy than the average Russian). NATO is also ""up to the borders"" of Sweden and it is doing fine too.

How strange. 🤔",en,2022-03-18 14:58:35+00:00,30,480,386,2070,0,0,0,2022-05-07 11:20:23,,E
1372,1488,1505184983949971467,2449605309,"@homespacenz @OliverChoi10 @BallouxFrancois Cases are indeed going up (tho the rate of growth is slowing) &amp; then they'll go down. And probably up again sometime, &amp; down again. And that's what will keep happening. Increasing numbers of countries are accepting this, inc us, Denmark, Netherlands, Switzerland. Rest will follow",en,2022-03-19 14:10:39+00:00,3,60,167,1282,0,0,1,2022-05-07 11:20:23,,E
1373,1479,1505278732868755464,1478346566641586180,"$doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2022-03-19 20:23:11+00:00,9,8,45,311,8,0,1,2022-05-07 11:20:23,,E
1374,1476,1505360800520675330,705060452,"An experiment.

Without looking it up, what's the GDP of South Korea?

I'll give some reference points:

US = $23 trillion
UK = $3.1 trillion
Russia = $1.6 trillion
Switzerland = $810 billion
Norway = $450 billion",en,2022-03-20 01:49:17+00:00,9,27230,1274,12170,1,0,12,2022-05-07 11:20:23,,E
1375,1475,1505382934588633089,963341605041209344,"@_the_culture @SafirJaeger @Gr82BUs @visegrad24 Yeah this isn’t true. The US has utter economic domination, and the next most traded currencies (Euro, Yen, GBP, etc) are US allies.  The west basically controls the world’s economy, the ruble is in huge decline due to sanctions. Renminbi is 8th, behind the Swiss Franc.",en,2022-03-20 03:17:14+00:00,4,9,41,169,0,0,1,2022-05-07 11:20:23,,E
1376,1474,1505402861919866888,2648631086,"@AlanMCole + Switzerland + Norway + Iceland + Taiwan + Singapore (kinda) + Colombia + Chile

~2.5 trillion more GDP there

I’m sure I could round up another half trillion from Caribbean/Pacific island states and some other Latin American states like Costa Rica/Panama so call it 3 total",en,2022-03-20 04:36:25+00:00,7,884,1805,16641,0,1,1,2022-05-07 11:20:23,,E
1377,1461,1505645936273416196,3027970893,"@frankoz95967943 jobs in finance are slowly disappearing everywhere.. also in switzerland

low interest rates, few deals and the money isn't used to invest in the real economy.. i heard that many people are migrating in asia.. the business there is growing",en,2022-03-20 20:42:19+00:00,5,48323,997,54672,1,0,0,2022-05-07 11:20:23,,E
1378,1440,1505881846894448649,1288742465294327810,"@Reuters After this the purpose of Swiss bank account will be closed forever for everyone. Switzerland's economy will be hit very hard, if foreign oligarchs start to distrust Swiss banks and withdraw their money.",en,2022-03-21 12:19:44+00:00,5,140,985,7088,0,0,1,2022-05-07 11:20:23,,E
1379,1435,1505967403204845579,303234981,@phillwalker @RichWilkie66 @BethRigby We could not pay because of sanctions. Money paid to Swiss Bank for humanitarian projects in Iran. Iran's economy is crippled by sanctions and US willing to rejoin deal re nuclear dev by Iran. That would lead to sanctions being eased. Pure political decision by Iran to gain aims.,en,2022-03-21 17:59:43+00:00,3,641,1046,36541,0,0,2,2022-05-07 11:20:23,,E
1380,1428,1506009896852279297,1492815519854084096,"$doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2022-03-21 20:48:34+00:00,3,67,331,2129,1,0,0,2022-05-07 11:20:23,,E
1381,1425,1506016103813681157,1492789529157193731,"@redwingredwing1 @Ham_SandwichNOM @StompWompin @PLANET_ZOMBIE @186tony @SusanEacock @YvetteHenson Switzerland have said they will not join the EU, the reason why is it is an over legislative bureaucratic nightmare, Switzerlands GDP is higher than EU 🤔",en,2022-03-21 21:13:14+00:00,4,642,783,3553,0,0,1,2022-05-07 11:20:23,,E
1382,1416,1506188852012195843,555370896,"Australia's economy is ranked in nominal GDP terms by the IMF at World #13. How big is that? Here are some economies that are smaller:

Spain #14
Mexico #15
Indonesia #16
Netherlands #18
Saudi Arabia #19
Switzerland #20
Turkey #21
Taiwan #22

The UK and Australia now have an FTA.",en,2022-03-22 08:39:40+00:00,28,65577,5168,380048,13,2,2,2022-05-07 11:20:23,,E
1383,1408,1506327240300240896,29565519,"@gwilliagh @fac01450410 @MatthewLennig @SamRamani2 Capacity to export but doesn't give a permanent  seat to Ukraine

question is hy not India or Brasil?

Russia is a smaller economy than Italy and Belgium and the Swiss army could probably defeat their army.

USSR &amp; the Myth of a Great Russia has bamboozled the world long enough",en,2022-03-22 17:49:34+00:00,29,1719,15,19671,4,0,2,2022-05-07 11:20:23,,E
1384,1405,1506390217841946625,32975884,"@TiborPNagyJr African problem is not debt-to-GDP ratio,I can guarantee you that. It is ""kleptocracy"". 
The embezzlement of sovereign funds or borrowed money &amp; handing it to Swiss Banks, like TPLFs did in $Billions.You never talked about it. Or an Angolan leader  worth $20B. Need more examples?",en,2022-03-22 21:59:49+00:00,10,1631,1830,4949,0,0,0,2022-05-07 11:20:23,,E
1385,1399,1506522307740770305,715851056148791296,"@mistermuriithi Emerging “market”. Emphasis is on market. Simply put where you can sell more. Size of market depends on size of economy not per capita income.  Singapores/Swiss are way wealthier, but very small markets compared to China or India.",en,2022-03-23 06:44:42+00:00,6,1048487,401,42027,2,0,1,2022-05-07 11:20:23,,E
1386,1392,1506568320287338496,2594454750,Fidelity Launched Two #bitcoin ETPs Denominated in USD and CHF on Swiss Stock Exchange SIX,en,2022-03-23 09:47:32+00:00,8,17160,596,7111,2,0,2,2022-05-07 11:20:23,,E
1387,1382,1506675880176799755,375032879,"@jbhearn @buckingfankers @gsnedeker @edj635562 @tonywestonuk @richyphillips @barua_ashish @jrex62 @GeorgieSpirit @samvega @JohnRad15 @bourdeau_ed @clintballinger @KimDriver11 @AynRand_is_Dead @ParkersPlaster1 @duncanpoundcake @MMTLabour @ThomasSirianni2 @NKozev @mmt4wonk @GormsbyE @katiecannon2 @nevin_simon @Frances_Coppola @RogueCoder250 @CreativeDeduct @juancastanedaf @Tim_Congdon @iimr_buckingham No Switzerland. 
They didn't print as much so Current inflation is lower",en,2022-03-23 16:54:57+00:00,3,2844,1860,105643,1,0,1,2022-05-07 11:20:23,,E
1388,1357,1506911244128763908,381696140,"SWISS SNB INTEREST RATE ACTUAL -0.75% (FORECAST -0.75%, PREVIOUS -0.75%) $MACRO",en,2022-03-24 08:30:12+00:00,8,151247,53,175502,1,0,0,2022-05-07 11:20:23,,E
1389,1355,1506911441588264963,1160506639046328321,"🇨🇭 Swiss SNB Interest Rate Left Unchanged (as expected) -0.75% (Forecast -0.75%, Previous -0.75%)",en,2022-03-24 08:30:59+00:00,3,58779,1114,130967,1,0,1,2022-05-07 11:20:23,,E
1390,1350,1506911715174273024,381696140,SNB SEES 2022 SWISS GROWTH AT AROUND 2.5% VS DEC FORECAST FOR GROWTH OF AROUND 3.0%.,en,2022-03-24 08:32:04+00:00,11,151247,53,175502,2,0,0,2022-05-07 11:20:23,,E
1391,1348,1506912320961892358,59393368,"SNB: Retaining Its Expansionary Monetary Policy 
- Remains Ready For FX Intervention If Necessary 
- Swiss Franc Remains Highly Valued",en,2022-03-24 08:34:29+00:00,4,240461,2130,324786,11,0,0,2022-05-07 11:20:23,,E
1392,1343,1506927198942511106,1024287005058981888,"*SNB LEAVES POLICY RATE AT -0.75%; EST. -0.75%
quem pode pode !!!!! Swiss !!!!",en,2022-03-24 09:33:36+00:00,4,4880,820,7303,0,0,0,2022-05-07 11:20:23,,E
1393,1337,1506944331776733184,1019338670627852299,"Ponzi schemes do come to an end.
Enjoy it while it lasts, Nigerians never get to learn. 
The likes of MMM, Ultimate cycler, Racksterli, Swiss Golden, Brisk, MBA FOREX, the list is endless are all Ponzi schemes",en,2022-03-24 10:41:41+00:00,4,187,589,1217,2,0,1,2022-05-07 11:20:23,,E
1394,1327,1506994686229110789,1426500466981146629,"@LuisMoranTX @stiffasaward @Keltie4Congress @POTUS Austria, Belgium, Finland, and the Netherlands in the euro area, as well as Denmark, Norway, Sweden, and Switzerland—have already reached their pre-COVID GDP level.  

Policies matter😉",en,2022-03-24 14:01:46+00:00,3,1956,2656,15329,0,0,1,2022-05-07 11:20:23,,E
1395,1321,1507054195739963395,27109952,"@the_transit_guy That's where you get it wrong. The wealthiest country in the world is Luxembourg. According to GDP per capita, the US comes on 8th place after Norway, Switzerland, Qatar and several others.  Additional tip: All the countries on the top places have universal Healthcare.",en,2022-03-24 17:58:14+00:00,9,117,315,7342,1,0,1,2022-05-07 11:20:23,,E
1396,1320,1507066999314202625,274496773,"@LordCanuto @SamRamani2 Well, the financial sector represents only about 10% of the Swiss economy. They make a lot more from pharma industry, chemicals, machinery, military equipment, etc.",en,2022-03-24 18:49:07+00:00,3,1839,3457,49012,0,0,1,2022-05-07 11:20:23,,E
1397,1292,1507280260034969603,555370896,"IMF 2022 GDP forecasts for the largest economies in Europe excl. Russia:

Spain +5.8%
United Kingdom +4.7% ⬅️
Poland +4.6%
Italy +3.8%
Germany +3.8%
France +3.5%
Sweden +3.4%
Netherlands +3.3%
Belgium +3.1%
Switzerland +3.0%

Of the largest economies, Spain's shrank more in 2020.",en,2022-03-25 08:56:32+00:00,20,65577,5168,380048,5,2,1,2022-05-07 11:20:23,,E
1398,1277,1507411881388036099,253791413,"@petergodofsky @sgodofsk @eigenrobot @Sean_M0 Swiss tax/GDP is only slightly higher than US tax/GDP, but there is probably a lot of variation across the cantons",en,2022-03-25 17:39:33+00:00,4,9493,876,20935,0,0,1,2022-05-07 11:20:23,,E
1399,1275,1507472357622890497,38992400,"@NUMBCat9 @sam_d_1995 People understand how large the country is. nobody is asking for an LA-NY commuter train

Switzerland has roughly the same land area, population, per-capita GDP, and density as Maryland, but its transit is far better. the reason has nothing to do with land area",en,2022-03-25 21:39:52+00:00,12,448,391,42707,0,0,2,2022-05-07 11:20:23,,E
1400,1274,1507473374657671173,38992400,"@NUMBCat9 @sam_d_1995 Los Angeles County is smaller by area, has more people, has a higher total GDP, and is denser than Switzerland - so why is the transit so much worse?

it's not because ""land area,"" it's because we made a conscious choice to be this way",en,2022-03-25 21:43:54+00:00,14,448,391,42707,0,0,1,2022-05-07 11:20:23,,E
1401,1259,1507515407741116418,1422549366200537089,"@NewsAsset Mine is at 1.6%. To renegotiate in 2030.
I had that done this way because I knew back in 2018 that inflation (and rates) would rise. Unfortunately, in Switzerland, morgages over 12 years are quite rare.
The question is: Will the rate go back down before 2030?",en,2022-03-26 00:30:56+00:00,3,86,95,843,0,0,1,2022-05-07 11:20:23,,E
1402,1251,1507655155944411136,19546362,Are Swiss banks more technologically advanced and historically equipped to invest your family trust?,en,2022-03-26 09:46:14+00:00,10,16815,829,39287,11,1,0,2022-05-07 11:20:23,,E
1403,1242,1507721113429700614,1022894411728936960,"Hi all, I’ll be flying to Greece (Delphi performance! Also Season 2 of my tv show on Greek history channel, Cosmote tv! “Ancient Greek Culture, Now!”)

I need to switch to American flights, &amp; had only used Swiss Air before. 

Which is better LAX to ATH, premium economy:",en,2022-03-26 14:08:20+00:00,6,6600,4654,35323,2,0,0,2022-05-07 11:20:23,,E
1404,1236,1507785386680012817,235455605,"@BelindaJDodson @ianbremmer Of course, not even in Switzerland… But this - populations and GDP - is how we think about the world. It‘s not about democracy, alas.",en,2022-03-26 18:23:44+00:00,3,2659,544,17973,0,0,0,2022-05-07 11:20:23,,E
1405,1229,1508061312441593861,1352688354928816129,"Feb. 2020: JPow calls Swiss Nat'l Bank Pres; SNB = $97B US stonks
March 2020: Fed currency swaps incl SNB
Apr. 2020: JPow calls SNB
Aug. 2020: SNB = $118B stonks
Dec. 2020: US identifies Swiss as currency manipulator
Nov. 2021: JPow calls SNB
Feb. 2022: SNB = $166B stocks

WTF?!",en,2022-03-27 12:40:09+00:00,28,5903,752,9572,3,0,1,2022-05-07 11:20:23,,E
1406,1213,1508301984599879683,1462621775003635714,"@SteveSaretsky Japan &amp; Switzerland the only countries where inflation is still within normal historical ranges unlike anywhere else. Both are: strong export economies, high foreign reserves, high savings rates, so they can justify those low yields. Canada has none of those characteristics",en,2022-03-28 04:36:30+00:00,7,12,203,1278,0,0,1,2022-05-07 11:20:23,,E
1407,1208,1508337463747436544,977922629632839681,@gabrielecatania @olgatokariuk Oligarchs have been sanctioned. The ruble is nearly worthless and Russia's Stock Exchange was closed for 8 days. Banks on SWIFT are frozen but I don't know which ones. Assets are frozen. The Swiss are freezing bank accounts. Businesses have moved out of Russia. Economic sanctions,en,2022-03-28 06:57:29+00:00,4,4769,4614,96809,0,0,1,2022-05-07 11:20:23,,E
1408,1193,1508493256832684032,421212471,"@UltraXBT Just running some numbers....but at some point I the near future, the 'dust' left on all the Metamask wallets will exceed the GDP of Switzerland. Trapped 'currency'. What becomes of it?",en,2022-03-28 17:16:33+00:00,3,982,2205,3875,0,0,7,2022-05-07 11:20:23,,E
